#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.62098     1.62098           0
           2     1.65784     1.63941   0.0130302
           3     1.62633     1.63505  0.00938728
           4     1.65484        1.64  0.00824172
           5     1.64816     1.64163  0.00675323
           6     1.62569     1.63897  0.00612802
           7     1.64415     1.63971  0.00529697
           8     1.59447     1.63406  0.00703363
           9     1.64201     1.63494  0.00630742
          10     1.62055      1.6335   0.0058386
          11     1.62791     1.63299   0.0053299
          12     1.61942     1.63186  0.00500441
          13     1.69772     1.63693  0.00671047
          14     1.61704     1.63551  0.00637977
          15     1.64051     1.63584  0.00596317
          16     1.62089     1.63491  0.00566323
          17     1.64556     1.63553  0.00536469
          18     1.69839     1.63903  0.00609829
          19     1.60346     1.63715  0.00605775
          20     1.67423     1.63901  0.00603186
