#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.66058    -0.66058           0
           2   -0.661924   -0.661252 0.000475176
           3   -0.661012   -0.661172 0.000323448
           4   -0.659164    -0.66067 0.000497846
           5   -0.662028   -0.660942 0.000466517
           6   -0.660152    -0.66081 0.000406902
           7   -0.662436   -0.661042 0.000409746
           8   -0.662524   -0.661228 0.000398194
           9   -0.659572   -0.661044 0.000394153
          10   -0.661404    -0.66108 0.000356382
          11   -0.659808   -0.660964 0.000342219
          12   -0.660492   -0.660925 0.000315953
          13    -0.66144   -0.660964 0.000294125
          14    -0.65958   -0.660865  0.00028926
          15   -0.660456   -0.660838 0.000271261
          16   -0.663812   -0.661024 0.000311543
          17   -0.660296   -0.660981 0.000296146
          18   -0.659928   -0.660923 0.000285415
          19   -0.659852   -0.660866   0.0002759
          20   -0.663376   -0.660992 0.000289237
