#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1        39.2        39.2           0
           2        51.2        45.2     4.24264
           3     55.5556     48.6519     3.99293
           4     55.5556     50.3778     3.34699
           5     55.5556     51.4133     2.83327
           6        39.2     49.3778     3.00458
           7        39.2     47.9238     2.90594
           8     32.0889     45.9444     3.14538
           9        28.8     44.0395     3.32305
          10        39.2     43.5556     3.02578
          11     32.0889     42.5131     2.92476
          12        28.8     41.3704     2.89569
          13        39.2     41.2034     2.67775
          14        39.2     41.0603     2.49031
          15     47.0222     41.4578     2.35579
          16          20     40.1167     2.56201
          17        12.8     38.5098     2.87132
          18        12.8     37.0815     3.04642
          19     10.7556     35.6959     3.18563
          20     4.35556     34.1289     3.38992
          21     8.88889      32.927     3.43496
          22     10.7556     31.9192     3.42347
          23     8.88889     30.9179     3.41793
          24     10.7556     30.0778     3.37718
          25     4.35556     29.0489     3.39521
          26     1.42222     27.9863     3.42686
          27    0.355556      26.963     3.44936
          28    0.355556     26.0127     3.45458
          29   0.0888889     25.1188     3.44918
          30   0.0888889     24.2844     3.43363
          31           0     23.5011     3.41106
          32           0     22.7667      3.3826
          33     2.22222     22.1441      3.3369
          34     5.68889     21.6601     3.27366
          35         7.2      21.247     3.20609
          36     1.42222     20.6963     3.16398
          37         0.8     20.1586     3.12383
          38   0.0888889     19.6304     3.08594
          39           0     19.1271     3.04759
          40           0     18.6489     3.00868
          41   0.0888889     18.1962     2.96916
          42           0      17.763      2.9299
          43    0.355556     17.3581      2.8896
          44   0.0888889     16.9657     2.85045
          45           0     16.5886     2.81193
          46         0.8     16.2454     2.77167
          47     4.35556     15.9924     2.72422
          48        12.8     15.9259     2.66828
          49     2.22222     15.6463     2.62844
          50     5.68889     15.4471      2.5834
          51          20     15.5364     2.53429
          52     15.0222     15.5265     2.48557
          53     15.0222      15.517     2.43869
          54     17.4222     15.5523     2.39379
          55        28.8     15.7931     2.36235
          56     25.6889     15.9698     2.32677
          57     17.4222     15.9953     2.28609
          58        12.8     15.9402     2.24733
          59     25.6889     16.1055     2.21531
          60     25.6889     16.2652     2.18414
