#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.373381    0.373381           0
           2    0.369557    0.371469  0.00135211
           3    0.369817    0.370918  0.00100731
           4    0.363103    0.368964  0.00185302
           5    0.359502    0.367072  0.00224999
           6    0.374825    0.368364  0.00221521
           7    0.368334     0.36836  0.00189876
           8    0.365266    0.367973  0.00170033
           9    0.362219    0.367334  0.00162716
          10    0.367834    0.367384  0.00146521
          11    0.367859    0.367427  0.00133265
          12    0.367918    0.367468  0.00122222
          13    0.362513    0.367087  0.00118615
          14    0.359772    0.366564  0.00121105
          15    0.370921    0.366855  0.00116462
          16    0.365386    0.366763  0.00109544
          17    0.369888    0.366947  0.00104631
          18    0.372219     0.36724  0.00102836
          19    0.365394    0.367143 0.000978814
          20    0.376105    0.367591  0.00102734
