#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.068314    0.068314           0
           2    0.092896    0.080605  0.00869105
           3    0.062876   0.0746953  0.00754013
           4    0.070198    0.073571  0.00573831
           5    0.068106    0.072478  0.00469359
           6     0.07113   0.0722533   0.0039167
           7    0.074598   0.0725883  0.00337146
           8     0.09244   0.0750698  0.00375375
           9    0.067758   0.0742573  0.00342345
          10    0.078032   0.0746348  0.00310185
          11    0.077086   0.0748576  0.00282785
          12     0.09121   0.0762203  0.00290202
          13    0.071236   0.0758369  0.00270399
          14    0.082726    0.076329  0.00255523
          15    0.075206   0.0762541  0.00238598
          16    0.082792   0.0766628  0.00227158
          17       0.088   0.0773296   0.0022337
          18     0.08101   0.0775341  0.00211895
          19      0.0724   0.0772639  0.00202458
          20    0.065532   0.0766773  0.00200653
