#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.858636   -0.858636           0
           2    -0.85034   -0.854488  0.00293308
           3   -0.847532   -0.852169   0.0027217
           4   -0.854816   -0.852831  0.00212018
           5   -0.851892   -0.852643  0.00170444
           6   -0.853648   -0.852811  0.00142857
           7   -0.851768   -0.852662  0.00123223
           8   -0.852316   -0.852618  0.00107896
           9   -0.851464    -0.85249 0.000966671
          10   -0.849336   -0.852175 0.000920026
          11   -0.857908   -0.852696 0.000972881
          12   -0.857224   -0.853073 0.000962204
          13   -0.846784    -0.85259  0.00100246
          14   -0.856032   -0.852835 0.000960542
          15   -0.848068   -0.852518  0.00094763
          16   -0.853644   -0.852588 0.000891015
          17   -0.859384   -0.852988  0.00092394
          18   -0.848932   -0.852762 0.000899665
          19   -0.849476   -0.852589 0.000868782
          20   -0.856868   -0.852803 0.000851274
