#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.437255    0.437255           0
           2    0.422109    0.429682    0.005355
           3     0.43459    0.431318  0.00381169
           4    0.474283    0.442059  0.00973167
           5    0.428984    0.439444  0.00812909
           6    0.438902    0.439354  0.00677475
           7    0.437346    0.439067  0.00581299
           8    0.428828    0.437787  0.00522536
           9    0.425452    0.436417  0.00482115
          10    0.458635    0.438639   0.0048239
          11    0.442258    0.438968  0.00439657
          12    0.445952     0.43955  0.00406854
          13    0.423065    0.438282  0.00394824
          14    0.437181    0.438203    0.003667
          15    0.415154    0.436666  0.00373062
          16    0.436834    0.436677  0.00349747
          17    0.437156    0.436705  0.00329185
          18     0.44792    0.437328  0.00316739
          19    0.412611    0.436027   0.0032569
          20    0.452641    0.436858  0.00319825
