#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.438564    0.438564           0
           2    0.422067    0.430315   0.0058327
           3    0.435255    0.431962  0.00411434
           4    0.429442    0.431332  0.00313362
           5    0.435061    0.432078  0.00259413
           6    0.417727    0.429686  0.00307253
           7    0.438928    0.431006  0.00290346
           8    0.426571    0.430452  0.00259293
           9    0.435448    0.431007  0.00236349
          10    0.427576    0.430664   0.0021519
          11    0.417957    0.429509  0.00224504
          12    0.428993    0.429466  0.00205836
          13     0.44853    0.430932  0.00236544
          14    0.428913    0.430788  0.00220087
          15    0.418474    0.429967  0.00220194
          16    0.433779    0.430205  0.00207716
          17    0.425595    0.429934   0.0019726
          18    0.439207    0.430449  0.00192911
          19    0.424877    0.430156  0.00184974
          20    0.437048    0.430501  0.00178907
