#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.067764    0.067764           0
           2     0.04232    0.055042  0.00899581
           3    0.052076   0.0540533  0.00605129
           4     0.06084     0.05575   0.0047704
           5    0.055508   0.0557016  0.00381657
           6    0.059024   0.0562553  0.00322039
           7    0.055244   0.0561109  0.00276357
           8    0.056368    0.056143  0.00241831
           9     0.06912   0.0575849   0.0025434
          10    0.052816    0.057108  0.00233334
          11    0.063562   0.0576947  0.00219374
          12    0.058808   0.0577875  0.00201289
          13    0.050944   0.0572611  0.00192566
          14    0.064686   0.0577914  0.00185971
          15    0.057006   0.0577391  0.00173647
          16    0.055616   0.0576064    0.001633
          17    0.059608   0.0577241  0.00154118
          18    0.070426   0.0584298  0.00160902
          19    0.065004   0.0587758   0.0015611
          20     0.05579   0.0586265  0.00149016
