#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.471436   -0.471436           0
           2   -0.473543    -0.47249 0.000744965
           3   -0.470464   -0.471814 0.000742059
           4    -0.47209   -0.471883 0.000559737
           5   -0.468811   -0.471269 0.000708839
           6   -0.471206   -0.471258 0.000590777
           7   -0.471738   -0.471327 0.000510336
           8   -0.471973   -0.471408 0.000452893
           9   -0.471242   -0.471389 0.000402947
          10   -0.471372   -0.471388 0.000362656
          11   -0.471868   -0.471431 0.000332308
          12   -0.472285   -0.471502 0.000312136
          13   -0.471796   -0.471525 0.000288943
          14   -0.471864   -0.471549 0.000269315
          15   -0.469913    -0.47144 0.000272563
          16    -0.47231   -0.471494 0.000260898
          17   -0.473511   -0.471613  0.00027119
          18   -0.470964   -0.471577 0.000258512
          19   -0.471919   -0.471595 0.000245533
          20   -0.470719   -0.471551 0.000237128
