#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1      0.0284      0.0284           0
           2    0.035554    0.031977  0.00252932
           3    0.023786   0.0292467   0.0027952
           4    0.032702   0.0301105  0.00222588
           5    0.024574   0.0290032   0.0020376
           6    0.021294   0.0277183  0.00206372
           7    0.024892   0.0273146  0.00180797
           8    0.025458   0.0270825   0.0015968
           9    0.029084   0.0273049  0.00143478
          10    0.031418   0.0277162  0.00134897
          11    0.024604   0.0274333  0.00125565
          12     0.03444   0.0280172  0.00127959
          13    0.025614   0.0278323  0.00119444
          14    0.032584   0.0281717  0.00115634
          15    0.027436   0.0281227  0.00108029
          16    0.034314   0.0285096  0.00107986
          17     0.03157   0.0286896  0.00103123
          18    0.026184   0.0285504 0.000983291
          19     0.03116   0.0286878 0.000941082
          20     0.02757   0.0286319 0.000895686
