#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.48789     1.48789           0
           2     1.43873     1.46331   0.0173797
           3     1.40927      1.4453   0.0187225
           4     1.43578     1.44292   0.0141923
           5     1.43181     1.44069   0.0115263
           6     1.37966     1.43052   0.0133602
           7      1.4333     1.43092   0.0114575
           8     1.41399      1.4288   0.0102188
           9     1.42342      1.4282  0.00910083
          10     1.43178     1.42856  0.00819777
          11      1.4465     1.43019  0.00761301
          12      1.4467     1.43157  0.00710181
          13     1.46062      1.4338   0.0068982
          14     1.43478     1.43387  0.00640582
          15       1.412     1.43242  0.00614245
          16     1.43948     1.43286  0.00577437
          17     1.47983     1.43562  0.00605976
          18     1.43011     1.43531  0.00573082
          19     1.46604     1.43693  0.00565271
          20     1.42855     1.43651  0.00538558
