#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.035434   -0.035434           0
           2    0.033786   -0.000824    0.024473
           3     0.11991   0.0394207   0.0366871
           4    0.108658     0.05673   0.0313337
           5    0.063596   0.0581032   0.0250971
           6   -0.271258  0.00320967      0.0543
           7    0.456112     0.06791   0.0758574
           8    -0.10946   0.0457387   0.0695399
           9     0.05333   0.0465822   0.0618183
          10   -0.329946   0.0089294   0.0661164
          11    0.139584   0.0208071   0.0611634
          12   -0.142296  0.00721517   0.0575569
          13    0.043954   0.0100412   0.0531988
          14   -0.044022  0.00617957   0.0495388
          15   -0.230126 -0.00957413   0.0486767
          16   -0.052516   -0.012258   0.0457084
          17     0.11366 -0.00485106   0.0436156
          18     0.03146 -0.00283378   0.0412392
          19    0.004212 -0.00246295   0.0390704
          20    0.224036    0.008862   0.0387234
