#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1       -0.04       -0.04           0
           2       -0.04       -0.04           0
           3       -0.12  -0.0666667   0.0217732
           4       -0.08       -0.07   0.0165831
           5       -0.04      -0.064   0.0143108
           6        0.04  -0.0466667   0.0198139
           7        0.04  -0.0342857   0.0204896
           8       -0.08       -0.04   0.0187083
           9       -0.12  -0.0488889   0.0186219
          10       -0.12      -0.056   0.0180665
          11       -0.16  -0.0654545   0.0187354
          12       -0.16  -0.0733333   0.0187577
          13       -0.08  -0.0738462   0.0173218
          14       -0.04  -0.0714286   0.0162524
          15       -0.04  -0.0693333   0.0153034
          16       -0.04     -0.0675   0.0144563
          17        0.04  -0.0611765    0.014925
          18        0.08  -0.0533333   0.0160247
          19        0.04  -0.0484211   0.0159164
          20           0      -0.046   0.0153036
          21       -0.04  -0.0457143   0.0145775
          22           0  -0.0436364   0.0140622
          23        0.08  -0.0382609   0.0144418
          24        0.28      -0.025   0.0189755
          25        0.32     -0.0112   0.0226862
          26        0.32  0.00153846   0.0251369
          27        0.44   0.0177778   0.0289805
          28         0.4   0.0314286   0.0309942
          29        0.32   0.0413793   0.0314823
          30        0.32   0.0506667   0.0317733
          31        0.32   0.0593548   0.0319141
          32        0.32      0.0675   0.0319393
          33        0.28   0.0739394   0.0316139
          34        0.28        0.08   0.0312596
          35        0.32   0.0868571   0.0311095
          36        0.24   0.0911111   0.0305348
          37        0.04   0.0897297   0.0297408
          38       -0.16   0.0831579   0.0296753
          39           0   0.0810256   0.0289909
          40       -0.04       0.078   0.0284236
          41        0.08   0.0780488   0.0277304
          42         0.2   0.0809524   0.0272217
          43        0.12   0.0818605   0.0266038
          44        0.16   0.0836364   0.0260584
          45        0.28       0.088   0.0258421
          46        0.28   0.0921739   0.0256151
          47        0.44   0.0995745   0.0261173
          48        0.56    0.109167   0.0272779
          49         0.6    0.119184   0.0285011
          50        0.64      0.1296   0.0297738
          51         0.6    0.138824   0.0305853
          52        0.48    0.145385   0.0306928
          53        0.44    0.150943   0.0306129
          54        0.52    0.157778   0.0307994
          55        0.44    0.162909   0.0306639
          56        0.36    0.166429   0.0303177
          57        0.08    0.164912   0.0298237
          58        0.08    0.163448   0.0293454
          59         0.2    0.164068   0.0288545
          60        0.08    0.162667   0.0284076
          61        0.12    0.161967   0.0279505
          62        0.32    0.164516   0.0276157
          63        0.36    0.167619   0.0273511
          64        0.44    0.171875   0.0272529
          65        0.48    0.176615   0.0272427
          66        0.48    0.181212    0.027215
          67         0.4    0.184478    0.027004
          68        0.44    0.188235   0.0268671
          69        0.48    0.192464   0.0268084
          70        0.52    0.197143   0.0268306
          71        0.56    0.202254   0.0269351
          72         0.6    0.207778   0.0271216
          73         0.6    0.213151    0.027277
          74        0.68    0.219459   0.0276284
          75         0.8      0.2272   0.0283236
          76        0.84    0.235263    0.029076
          77        0.92    0.244156   0.0300275
          78           1    0.253846   0.0311669
          79           1    0.263291   0.0321717
          80           1      0.2725   0.0330613
          81           1    0.281481   0.0338511
          82           1    0.290244   0.0345537
          83           1    0.298795   0.0351796
          84           1    0.307143   0.0357375
          85           1    0.315294   0.0362348
          86           1    0.323256   0.0366777
          87           1    0.331034   0.0370718
          88           1    0.338636   0.0374218
          89           1    0.346067   0.0377319
          90        0.88       0.352   0.0377762
          91         0.8    0.356923   0.0376805
          92        0.92    0.363043   0.0377647
          93        0.68    0.366452   0.0375121
          94        0.72    0.370213   0.0373011
          95        0.92       0.376   0.0373547
          96        0.92    0.381667    0.037393
          97         0.8    0.385979   0.0372554
          98         0.8    0.390204    0.037114
          99        0.52    0.391515   0.0367622
         100         0.6      0.3936   0.0364537
         101        0.44    0.394059   0.0360956
         102        0.44     0.39451   0.0357446
         103        0.48     0.39534   0.0354072
         104        0.52    0.396538    0.035087
         105        0.52    0.397714   0.0347725
         106        0.56    0.399245   0.0344782
         107         0.4    0.399252    0.034156
         108         0.4    0.399259   0.0338397
