#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1     -0.8392     -0.8392           0
           2     -0.9192     -0.8792   0.0282843
           3     -0.9176      -0.892   0.0215588
           4     -0.9184     -0.8986   0.0171496
           5     -0.9192    -0.90272    0.014206
           6     -0.9208   -0.905733   0.0121537
           7     -0.9208   -0.907886   0.0106063
           8     -0.8384     -0.8992   0.0123345
           9     -0.8376   -0.892356   0.0127221
          10     -0.9176    -0.89488   0.0116976
          11     -0.9168   -0.896873   0.0108026
          12     -0.9168   -0.898533   0.0100292
          13     -0.9184   -0.900062  0.00937345
          14     -0.9192   -0.901429  0.00880303
          15     -0.9192   -0.902613  0.00829551
          16     -0.9192    -0.90365  0.00784155
          17     -0.8408   -0.899953  0.00820565
          18     -0.9216   -0.901156  0.00783742
          19     -0.9208   -0.902189  0.00749281
          20       -0.92    -0.90308  0.00717089
          21     -0.9192   -0.903848  0.00687038
          22       -0.92   -0.904582  0.00659721
          23     -0.9216   -0.905322  0.00635173
          24     -0.9256   -0.906167  0.00614301
          25     -0.9264   -0.906976  0.00595037
          26     -0.9264   -0.907723  0.00576822
          27     -0.9288   -0.908504  0.00560715
          28      -0.928     -0.9092  0.00544996
          29     -0.9264   -0.909793   0.0052942
          30     -0.9264   -0.910347  0.00514659
          31     -0.9264   -0.910865  0.00500655
          32     -0.9264    -0.91135  0.00487358
          33     -0.9256   -0.911782  0.00474499
          34     -0.9256   -0.912188   0.0046228
          35     -0.9264   -0.912594  0.00450852
          36     -0.8448   -0.910711  0.00476036
          37     -0.6808   -0.904497  0.00768249
          38     -0.8368   -0.902716   0.0076841
          39       -0.84   -0.901108  0.00765349
          40     -0.8392    -0.89956  0.00761703
          41     -0.8416   -0.898146  0.00756129
          42      -0.924   -0.898762  0.00740628
          43     -0.9224   -0.899312  0.00725441
          44     -0.9232   -0.899855  0.00710982
          45     -0.8456   -0.898649  0.00705331
          46     -0.8456   -0.897496  0.00699362
          47     -0.8488    -0.89646  0.00692114
          48     -0.8512   -0.895517  0.00684088
          49      -0.852   -0.894629  0.00675867
          50     -0.8528   -0.893792  0.00667507
          51      -0.852   -0.892973  0.00659429
          52     -0.9296   -0.893677  0.00650499
          53     -0.9288    -0.89434  0.00641592
          54     -0.9304   -0.895007  0.00633177
          55     -0.9288   -0.895622  0.00624638
          56     -0.8472   -0.894757   0.0061944
          57     -0.8416   -0.893825  0.00615553
          58     -0.7616   -0.891545  0.00645777
          59      -0.764   -0.889383  0.00670039
          60     -0.8416   -0.888587  0.00663587
          61     -0.9224   -0.889141   0.0065502
          62     -0.9264   -0.889742  0.00647206
          63     -0.9272   -0.890337  0.00639658
          64     -0.9288   -0.890938   0.0063248
          65     -0.9296   -0.891532  0.00625541
          66     -0.9296   -0.892109  0.00618716
          67      -0.928   -0.892645  0.00611796
          68     -0.9288   -0.893176  0.00605105
          69     -0.8496   -0.892545  0.00599622
          70     -0.8504   -0.891943  0.00594071
          71     -0.8512   -0.891369  0.00588469
          72      -0.852   -0.890822   0.0058283
          73      -0.772   -0.889195  0.00597143
          74     -0.9336   -0.889795  0.00592081
          75      -0.936   -0.890411  0.00587383
          76     -0.9368   -0.891021  0.00582817
          77     -0.9384   -0.891636  0.00578487
          78       -1.02   -0.893282  0.00594018
          79       -1.02   -0.894886  0.00607769
          80       -1.02    -0.89645  0.00619967
          81       -1.02   -0.897975  0.00630798
          82       -1.02   -0.899463  0.00640418
          83       -1.02   -0.900916  0.00648959
          84       -1.02   -0.902333  0.00656536
          85       -1.02   -0.903718  0.00663245
          86       -1.02    -0.90507  0.00669174
          87       -1.02   -0.906391  0.00674395
          88       -1.02   -0.907682  0.00678977
          89       -1.02   -0.908944  0.00682975
          90     -0.8576   -0.908373  0.00677765
          91      -0.776   -0.906919   0.0068575
          92     -0.8584   -0.906391  0.00680321
          93     -0.8536   -0.905824  0.00675369
          94     -0.8544   -0.905277  0.00670397
          95     -0.9384   -0.905625  0.00664246
          96     -0.9384   -0.905967  0.00658203
          97      -0.856   -0.905452   0.0065343
          98      -0.856   -0.904947  0.00648708
          99     -0.7704   -0.903588  0.00656238
         100      -0.852   -0.903072    0.006517
         101     -0.8488   -0.902535  0.00647459
         102     -0.8488   -0.902008  0.00643251
         103     -0.8496   -0.901499  0.00639015
         104     -0.8504   -0.901008  0.00634757
         105     -0.8504   -0.900526  0.00630539
         106     -0.8512    -0.90006  0.00626305
         107      -0.848   -0.899574  0.00622338
         108      -0.848   -0.899096  0.00618405
         109     -0.8488   -0.898635  0.00614451
         110     -0.8472   -0.898167  0.00610642
         111     -0.8488   -0.897723  0.00606758
         112     -0.8448    -0.89725  0.00603178
         113     -0.8456   -0.896793  0.00599569
         114     -0.8488   -0.896372  0.00595786
         115      -0.844   -0.895917  0.00592343
         116     -0.8456   -0.895483  0.00588823
         117     -0.8424   -0.895029  0.00585535
         118     -0.8456    -0.89461   0.0058207
         119     -0.8496   -0.894232  0.00578406
         120      -0.848   -0.893847  0.00574868
         121     -0.8472   -0.893461  0.00571408
         122     -0.8448   -0.893062  0.00568114
         123     -0.8432   -0.892657   0.0056494
         124     -0.8408   -0.892239   0.0056193
         125     -0.8384   -0.891808  0.00559083
         126     -0.8384   -0.891384   0.0055625
         127     -0.7592   -0.890343  0.00561523
         128     -0.7584   -0.889313  0.00566519
         129     -0.6776   -0.887671  0.00585417
         130      -0.756   -0.886658  0.00589611
         131       -0.76   -0.885692  0.00592984
         132     -0.7576   -0.884721  0.00596379
         133      -0.756   -0.883753  0.00599697
         134     -0.8344   -0.883385  0.00596351
         135     -0.8328    -0.88301   0.0059311
         136     -0.8344   -0.882653  0.00589825
         137     -0.8336   -0.882295  0.00586605
         138     -0.8376   -0.881971  0.00583248
         139     -0.8408   -0.881675  0.00579803
         140     -0.8432     -0.8814  0.00576313
         141     -0.8456   -0.881146  0.00572785
         142      -0.844   -0.880885  0.00569348
         143     -0.8488    -0.88066  0.00565808
         144      -0.848   -0.880433  0.00562334
         145     -0.8504   -0.880226  0.00558837
         146     -0.8432   -0.879973  0.00555584
         147     -0.8456   -0.879739  0.00552297
         148     -0.8456   -0.879508  0.00549046
         149     -0.8456   -0.879281  0.00545833
         150     -0.8472   -0.879067  0.00542613
         151      -0.848   -0.878861  0.00539409
         152      -0.848   -0.878658  0.00536242
         153     -0.8472   -0.878452  0.00533132
         154     -0.8496   -0.878265  0.00529999
         155     -0.7664   -0.877543  0.00531471
         156     -0.7648   -0.876821  0.00532955
         157      -0.764   -0.876102  0.00534383
         158     -0.8456   -0.875909  0.00531349
         159     -0.8456   -0.875718  0.00528349
         160     -0.8464   -0.875535  0.00525365
         161     -0.8472   -0.875359  0.00522396
         162      -0.844   -0.875165   0.0051953
         163     -0.8424   -0.874964  0.00516732
         164     -0.8416   -0.874761  0.00513981
         165     -0.8392   -0.874545  0.00511318
         166     -0.8392   -0.874333  0.00508681
         167     -0.8392   -0.874122   0.0050607
         168     -0.8376   -0.873905  0.00503524
         169     -0.8344   -0.873671  0.00501087
         170     -0.8352   -0.873445   0.0049865
         171     -0.8328   -0.873207    0.004963
         172     -0.8376      -0.873  0.00493846
         173     -0.8368   -0.872791  0.00491435
         174     -0.8368   -0.872584  0.00489046
         175     -0.8344   -0.872366  0.00486737
         176     -0.8352   -0.872155   0.0048443
         177     -0.7624   -0.871534  0.00485645
         178     -0.7656   -0.870939   0.0048655
         179     -0.7648   -0.870346  0.00487431
         180      -0.768   -0.869778  0.00488029
         181      -0.768   -0.869215  0.00488561
         182      -0.768   -0.868659  0.00489032
         183      -0.768   -0.868109  0.00489443
         184     -0.7672   -0.867561  0.00489846
         185      -0.768   -0.867023  0.00490145
         186     -0.8496   -0.866929    0.004876
         187     -0.8472   -0.866824  0.00485106
         188      -0.848   -0.866723  0.00482629
         189     -0.7664   -0.866193  0.00482986
         190     -0.7672   -0.865672  0.00483246
         191     -0.7664   -0.865152  0.00483503
         192     -0.8488   -0.865067  0.00481059
         193     -0.8456   -0.864966  0.00478673
         194      -0.844   -0.864858  0.00476327
         195     -0.8408   -0.864734  0.00474044
         196     -0.8408   -0.864612  0.00471783
         197     -0.7584   -0.864073  0.00472459
         198     -0.8352   -0.863927  0.00470298
         199     -0.8368   -0.863791  0.00468132
         200     -0.7616    -0.86328  0.00468571
         201     -0.8384   -0.863156  0.00466404
         202     -0.8392   -0.863038  0.00464245
         203     -0.8376   -0.862912  0.00462128
         204     -0.8408   -0.862804  0.00459989
         205     -0.8376   -0.862681   0.0045791
         206     -0.8344   -0.862544  0.00455893
         207     -0.8336   -0.862404  0.00453905
         208     -0.8312   -0.862254   0.0045197
         209     -0.8344   -0.862121  0.00450004
         210     -0.8336   -0.861985  0.00448066
         211     -0.8344   -0.861854  0.00446133
         212     -0.8328   -0.861717  0.00444239
         213     -0.8368     -0.8616  0.00442308
         214     -0.8336   -0.861469  0.00440434
         215     -0.7568   -0.860982  0.00441068
         216     -0.7568     -0.8605  0.00441656
         217      -0.836   -0.860387  0.00439765
         218     -0.8368   -0.860279   0.0043788
         219     -0.8344   -0.860161   0.0043604
         220      -0.752   -0.859669  0.00436821
         221     -0.7488   -0.859167  0.00437716
         222     -0.8296   -0.859034  0.00435947
         223      -0.828   -0.858895  0.00434214
         224     -0.7464   -0.858393   0.0043517
         225     -0.9032   -0.858592  0.00433691
         226     -0.9032   -0.858789  0.00432221
         227       -0.98   -0.859323  0.00433603
         228       -0.98   -0.859853   0.0043492
         229       -0.98   -0.860377  0.00436174
         230       -0.98   -0.860897  0.00437367
         231       -0.98   -0.861413  0.00438502
         232       -0.98   -0.861924  0.00439581
         233       -0.98   -0.862431  0.00440606
         234       -0.98   -0.862933  0.00441578
         235       -0.98   -0.863431    0.004425
         236       -0.98   -0.863925  0.00443373
         237       -0.98   -0.864415    0.004442
         238       -0.98   -0.864901   0.0044498
         239       -0.98   -0.865382  0.00445717
         240       -0.98    -0.86586  0.00446411
         241       -0.98   -0.866334  0.00447064
         242       -0.98   -0.866803  0.00447677
         243       -0.98   -0.867269  0.00448252
         244       -0.98   -0.867731  0.00448789
         245       -0.98   -0.868189  0.00449291
         246       -0.98   -0.868644  0.00449757
         247       -0.98   -0.869095   0.0045019
         248       -0.98   -0.869542  0.00450591
         249       -0.98   -0.869986   0.0045096
         250       -0.98   -0.870426  0.00451298
         251       -0.98   -0.870862  0.00451606
         252       -0.98   -0.871295  0.00451886
         253     -0.9008   -0.871412   0.0045025
         254     -0.8232   -0.871222  0.00448878
         255      -0.904   -0.871351  0.00447301
         256     -0.9048   -0.871481  0.00445745
         257     -0.9064   -0.871617  0.00444218
         258     -0.9064   -0.871752    0.004427
         259     -0.8256   -0.871574  0.00441349
         260     -0.8256   -0.871397  0.00440006
         261     -0.9008    -0.87151  0.00438464
         262       -0.98   -0.871924  0.00438742
         263       -0.98   -0.872335  0.00438994
         264       -0.98   -0.872742  0.00439221
         265       -0.98   -0.873147  0.00439425
         266       -0.98   -0.873549  0.00439605
         267       -0.98   -0.873948  0.00439763
         268       -0.98   -0.874343  0.00439899
         269       -0.98   -0.874736  0.00440013
         270       -0.98   -0.875126  0.00440108
         271       -0.98   -0.875513  0.00440182
         272       -0.98   -0.875897  0.00440236
         273       -0.98   -0.876278  0.00440272
         274       -0.98   -0.876657   0.0044029
         275       -0.98   -0.877033  0.00440289
         276     -0.9008   -0.877119  0.00438778
         277       -0.98    -0.87749  0.00438763
         278       -0.98   -0.877859  0.00438732
         279       -0.98   -0.878225  0.00438684
         280       -0.98   -0.878589  0.00438621
         281       -0.98   -0.878949  0.00438542
         282       -0.98   -0.879308  0.00438448
         283       -0.98   -0.879664   0.0043834
         284       -0.98   -0.880017  0.00438218
         285       -0.98   -0.880368  0.00438083
         286       -0.98   -0.880716  0.00437934
         287     -0.9016   -0.880789  0.00436469
         288     -0.9032   -0.880867  0.00435022
         289     -0.9032   -0.880944  0.00433586
         290      -0.904   -0.881023  0.00432163
         291     -0.8256   -0.880833  0.00431098
         292     -0.8256   -0.880644  0.00430036
         293     -0.8288   -0.880467  0.00428932
         294      -0.828   -0.880288  0.00427845
         295     -0.8272   -0.880108  0.00426773
         296     -0.8288   -0.879935  0.00425683
         297     -0.8312   -0.879771  0.00424566
         298     -0.8288     -0.8796  0.00423485
         299     -0.8304   -0.879435  0.00422388
         300     -0.8288   -0.879267  0.00421318
         301     -0.8312   -0.879107   0.0042022
         302     -0.8352   -0.878962   0.0041908
         303     -0.8368   -0.878822  0.00417928
         304     -0.8392   -0.878692  0.00416757
         305      -0.836   -0.878552  0.00415625
         306     -0.8376   -0.878418  0.00414482
         307     -0.8368   -0.878283  0.00413354
         308     -0.8352   -0.878143  0.00412248
         309     -0.8368   -0.878009  0.00411131
         310     -0.8352   -0.877871  0.00410037
         311     -0.8336   -0.877729  0.00408966
         312     -0.8368   -0.877597  0.00407865
         313     -0.8368   -0.877467   0.0040677
         314     -0.8376    -0.87734  0.00405673
         315     -0.8392   -0.877219  0.00404566
         316     -0.8352   -0.877086  0.00403504
         317     -0.8328   -0.876946  0.00402473
         318       -0.76   -0.876579  0.00402884
         319     -0.7624   -0.876221  0.00403208
         320     -0.8448   -0.876122  0.00402067
         321     -0.8432    -0.87602  0.00400945
         322     -0.8408   -0.875911  0.00399849
         323     -0.8416   -0.875804  0.00398753
         324     -0.8416   -0.875699  0.00397662
         325      -0.836   -0.875577  0.00396625
         326     -0.8376    -0.87546   0.0039558
         327     -0.8408   -0.875354  0.00394512
         328     -0.8416   -0.875251  0.00393444
         329     -0.8416   -0.875149  0.00392381
         330     -0.8416   -0.875047  0.00391323
         331     -0.8432   -0.874951  0.00390259
         332     -0.7648   -0.874619  0.00390492
         333      -0.688   -0.874059   0.0039332
         334     -0.6904   -0.873509  0.00395967
         335     -0.7696   -0.873199  0.00395998
         336      -0.772   -0.872898  0.00395963
         337      -0.856   -0.872847   0.0039482
         338     -0.8512   -0.872783  0.00393704
         339     -0.8496   -0.872715  0.00392602
         340     -0.8488   -0.872645   0.0039151
         341     -0.8496   -0.872577  0.00390421
         342      -0.768   -0.872271  0.00390475
         343     -0.8472   -0.872198  0.00389405
         344     -0.8472   -0.872126   0.0038834
         345     -0.8504   -0.872063  0.00387266
         346     -0.8528   -0.872007  0.00386187
         347     -0.8536   -0.871954   0.0038511
         348     -0.9376   -0.872143  0.00384465
         349     -0.9336   -0.872319  0.00383767
         350     -0.9344   -0.872496   0.0038308
         351     -0.9328   -0.872668  0.00382374
