#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1    0.114286    0.114286           0
           2    0.114286    0.114286           0
           3     1.02857    0.419048    0.248837
           4    0.457143    0.428571     0.18681
           5    0.114286    0.365714    0.159673
           6    0.114286     0.32381    0.138451
           7    0.114286    0.293878    0.121864
           8    0.457143    0.314286    0.108327
           9     1.02857    0.393651    0.121946
          10     1.02857    0.457143    0.125194
          11     1.82857    0.581818    0.164573
          12     1.82857    0.685714    0.180702
          13    0.457143    0.668132    0.167655
          14    0.114286    0.628571    0.160279
          15    0.114286    0.594286    0.153217
          16    0.114286    0.564286    0.146548
          17    0.114286    0.537815    0.140298
          18    0.457143    0.533333    0.132575
          19    0.114286    0.511278    0.127419
          20           0    0.485714    0.123586
          21    0.114286    0.468027     0.11896
          22           0    0.446753    0.115439
          23    0.457143    0.447205    0.110421
          24         5.6    0.661905    0.235315
          25     7.31429       0.928    0.344973
          26     7.31429     1.17363    0.409927
          27     13.8286     1.64233    0.606109
          28     11.4286     1.99184    0.677783
          29     7.31429     2.17537    0.678805
          30     7.31429     2.34667    0.677447
          31     7.31429     2.50691     0.67428
          32     7.31429     2.65714    0.669736
          33         5.6     2.74632    0.655351
          34         5.6     2.83025    0.641428
          35     7.31429     2.95837    0.635767
          36     4.11429     2.99048    0.618917
          37    0.114286     2.91274    0.607052
          38     1.82857     2.88421    0.591747
          39           0     2.81026    0.581177
          40    0.114286     2.74286    0.570542
          41    0.457143     2.68711    0.559344
          42     2.85714     2.69116    0.546041
          43     1.02857     2.65249    0.534709
          44     1.82857     2.63377    0.522884
          45         5.6     2.69968    0.515403
          46         5.6     2.76273     0.50804
          47     13.8286     2.99818    0.549084
          48        22.4     3.40238    0.670104
          49     25.7143     3.85773    0.796245
          50     29.2571     4.36571    0.928326
          51     25.7143     4.78431     1.00006
          52     16.4571     5.00879      1.0057
          53     13.8286      5.1752      1.0004
          54     19.3143     5.43704     1.01556
          55     13.8286     5.58961     1.00849
          56     9.25714      5.6551    0.992609
          57    0.457143     5.56391    0.979375
          58    0.457143     5.47586    0.966439
          59     2.85714     5.43148    0.951077
          60    0.457143     5.34857    0.938832
          61     1.02857     5.27775    0.926109
          62     7.31429      5.3106    0.911754
          63     9.25714     5.37324    0.899431
          64     13.8286     5.50536    0.895028
          65     16.4571     5.67385    0.896977
          66     16.4571     5.83723    0.898143
          67     11.4286     5.92068    0.888607
          68     13.8286     6.03697    0.883116
          69     16.4571     6.18799    0.883135
          70     19.3143     6.37551    0.890204
          71        22.4     6.60121    0.905826
          72     25.7143     6.86667     0.93133
          73     25.7143     7.12485    0.953689
          74     33.0286      7.4749     1.00299
          75     45.7143     7.98476     1.11168
          76        50.4     8.54286     1.22918
          77     60.4571     9.21707     1.38584
          78     71.4286     10.0147     1.58102
          79     71.4286      10.792     1.74167
          80     71.4286       11.55      1.8776
          81     71.4286     12.2892     1.99464
          82     71.4286     13.0105     2.09665
          83     71.4286     13.7143     2.18634
          84     71.4286     14.4014      2.2657
          85     71.4286     15.0723     2.33627
          86     71.4286     15.7276     2.39925
          87     71.4286     16.3678     2.45561
          88     71.4286     16.9935     2.50615
          89     71.4286     17.6051     2.55153
          90     55.3143     18.0241     2.55735
          91     45.7143     18.3284     2.54729
          92     60.4571     18.7863     2.56043
          93     33.0286     18.9395     2.53747
          94     37.0286     19.1319     2.51777
          95     60.4571     19.5669     2.52856
          96     60.4571     19.9929     2.53784
          97     45.7143      20.258      2.5255
          98     45.7143     20.5178     2.51305
          99     19.3143     20.5056     2.48769
         100     25.7143     20.5577     2.46336
         101     13.8286     20.4911     2.43987
         102     13.8286     20.4258     2.41683
         103     16.4571     20.3872     2.39367
         104     19.3143     20.3769     2.37068
         105     19.3143     20.3668     2.34812
         106        22.4      20.386     2.32605
         107     11.4286     20.3023     2.30581
         108     11.4286     20.2201     2.28593
         109     13.8286     20.1615     2.26571
