#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.115434    0.115434           0
           2    0.107924    0.111679   0.0026549
           3    0.119308    0.114222  0.00272843
           4     0.10556    0.112056  0.00277577
           5     0.10842    0.111329  0.00231394
           6    0.113783    0.111738  0.00196409
           7    0.115458     0.11227  0.00175393
           8    0.110304    0.112024  0.00155181
           9    0.105599     0.11131  0.00153484
          10    0.105115    0.110691  0.00150117
          11    0.105894    0.110254  0.00142663
          12     0.11038    0.110265  0.00130778
          13    0.126674    0.111527  0.00171111
          14     0.11479     0.11176  0.00160468
          15   0.0974396    0.110805  0.00175892
          16    0.116856    0.111184  0.00168915
          17    0.111683    0.111213  0.00159004
          18    0.112981    0.111311  0.00150474
          19    0.102987    0.110873  0.00148795
          20    0.114005     0.11103  0.00142177
