#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.411638    0.411638           0
           2    0.397231    0.404434  0.00509368
           3    0.398695    0.402521  0.00373779
           4    0.399873    0.401859  0.00286139
           5    0.397755    0.401038  0.00240398
           6    0.385232    0.398404  0.00312999
           7    0.393461    0.397698  0.00276135
           8    0.396704    0.397573  0.00241897
           9    0.408377    0.398774  0.00242983
          10    0.400542    0.398951  0.00219327
          11    0.397123    0.398784  0.00200016
          12    0.402563    0.399099   0.0018581
          13    0.413972    0.400243  0.00203715
          14    0.398365    0.400109  0.00189605
          15    0.391892    0.399561  0.00184709
          16    0.399042    0.399529  0.00173194
          17    0.408347    0.400048  0.00170596
          18    0.406436    0.400402  0.00164769
          19    0.390919    0.399903  0.00163482
          20    0.398674    0.399842  0.00155423
