#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.51064    -0.51064           0
           2   -0.512144   -0.511392 0.000531744
           3   -0.510964   -0.511249 0.000373144
           4   -0.510584   -0.511083 0.000314755
           5    -0.51008   -0.510882 0.000309189
           6   -0.510872   -0.510881 0.000257662
           7   -0.512828   -0.511159 0.000339279
           8   -0.512576   -0.511336 0.000339983
           9   -0.508376   -0.511007 0.000432988
          10   -0.511028   -0.511009 0.000389694
          11   -0.512312   -0.511128  0.00037183
          12      -0.512     -0.5112 0.000347878
          13   -0.511708   -0.511239 0.000323302
          14   -0.512372    -0.51132 0.000310166
          15    -0.50962   -0.511207 0.000309509
          16   -0.512984   -0.511318 0.000309452
          17   -0.512452   -0.511385 0.000298352
          18   -0.511096   -0.511369 0.000282207
          19   -0.510952   -0.511347 0.000268205
          20   -0.512952   -0.511427 0.000266534
