#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     10.3418     10.3418           0
           2     10.3656     10.3537  0.00841771
           3     10.3377     10.3484  0.00710831
           4     10.5141     10.3898   0.0362648
           5      9.9392     10.2997   0.0856664
           6     10.2283     10.2878   0.0722088
           7     10.1055     10.2618   0.0664209
           8     10.3055     10.2672   0.0583425
           9     10.1593     10.2552   0.0530778
          10     10.3833      10.268   0.0492907
          11     10.1669     10.2588   0.0456592
          12     10.2965      10.262   0.0419622
          13       10.61     10.2887   0.0464963
          14      9.9979      10.268   0.0475907
          15     10.2604     10.2675   0.0444206
          16     10.2396     10.2657   0.0416784
          17     10.6708     10.2896   0.0455323
          18     10.5048     10.3015   0.0445447
          19      10.193     10.2958    0.042565
          20     10.2344     10.2927   0.0405474
