#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.804412   -0.804412           0
           2   -0.805031   -0.804722  0.00021892
           3   -0.805019   -0.804821 0.000166916
           4   -0.804607   -0.804767 0.000133456
           5   -0.804114   -0.804637 0.000158358
           6   -0.804294    -0.80458 0.000141866
           7   -0.803247   -0.804389 0.000214105
           8   -0.804757   -0.804435 0.000192208
           9   -0.803274   -0.804306 0.000209756
          10   -0.805342    -0.80441 0.000212844
          11   -0.805025   -0.804466 0.000200704
          12   -0.804026   -0.804429 0.000187288
          13   -0.805434   -0.804506 0.000188171
          14   -0.803959   -0.804467 0.000178743
          15   -0.803786   -0.804422 0.000172508
          16   -0.804881   -0.804451 0.000164094
          17   -0.806954   -0.804598 0.000210371
          18   -0.805666   -0.804657 0.000206879
          19   -0.804718    -0.80466 0.000196015
          20   -0.804964   -0.804675 0.000186801
