#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   0.0052884   0.0052884           0
           2   0.0163328   0.0108106  0.00390479
           3    -0.00525  0.00545707  0.00508758
           4   0.0026728    0.004761  0.00386301
           5    0.020596    0.007928   0.0041922
           6  -0.0016668  0.00632887  0.00378623
           7  -0.0063088  0.00452349  0.00365048
           8  -0.0060308   0.0032042  0.00342428
           9    0.001698  0.00303684  0.00304789
          10   -0.009826  0.00175056  0.00300228
          11   0.0010196  0.00168411  0.00273008
          12   0.0032152   0.0018117  0.00250555
          13   -0.001002  0.00159526  0.00232215
          14  -0.0132504 0.000534857  0.00238614
          15   -0.005722 0.000117733  0.00226323
          16   0.0002616 0.000126725   0.0021218
          17  -0.0030696-6.12941e-05   0.0020053
          18  -0.0100616-0.000616867  0.00196935
          19  -0.0188064 -0.00157421  0.00208545
          20   0.0071444 -0.00113828  0.00202623
