#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.004728   -0.004728           0
           2    0.001558   -0.001585  0.00222244
           3    0.014348    0.003726  0.00458254
           4    0.005982     0.00429  0.00347144
           5   -0.007644   0.0019032  0.00350286
           6    -0.00959-1.23333e-05  0.00340273
           7    0.002738 0.000380571  0.00293922
           8    0.009908   0.0015715  0.00280273
           9     0.01107  0.00262689  0.00268267
          10   -0.004232    0.001941  0.00250055
          11    0.010356    0.002706  0.00238738
          12   -0.008562    0.001767   0.0023659
          13   -0.010052 0.000857846  0.00235211
          14   -0.002834 0.000594143  0.00219884
          15    0.004378   0.0008464  0.00206667
          16   -0.008434 0.000266375  0.00201725
          17   -0.016726-0.000733176   0.0021319
          18    0.014944 0.000137778  0.00218413
          19    -0.00691-0.000233158  0.00210044
          20   -0.006356  -0.0005393   0.0020176
