#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.349707    0.349707           0
           2    0.332998    0.341352  0.00590728
           3    0.350074     0.34426  0.00459823
           4    0.344204    0.344246  0.00344869
           5     0.33951    0.343298  0.00288608
           6    0.346891    0.343897  0.00246641
           7    0.329981    0.341909  0.00280303
           8    0.343581    0.342118  0.00246043
           9    0.345054    0.342444  0.00220857
          10    0.347483    0.342948  0.00204437
          11     0.34049    0.342725  0.00187069
          12    0.347596    0.343131  0.00175829
          13     0.34005    0.342894  0.00163893
          14    0.348743    0.343311  0.00157423
          15    0.336155    0.342834  0.00153987
          16    0.350864    0.343336  0.00152321
          17    0.339325      0.3431  0.00145177
          18    0.350893    0.343533   0.0014342
          19    0.332794    0.342968  0.00146586
          20    0.353103    0.343475  0.00147758
