#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.04213     2.04213           0
           2     2.13133     2.08673   0.0315378
           3     2.09226     2.08857   0.0210791
           4     2.15242     2.10454   0.0210007
           5     2.11081     2.10579    0.016838
           6     2.06096     2.09832   0.0156013
           7     2.10428     2.09917   0.0133957
           8     2.05804     2.09403   0.0126694
           9     2.11182     2.09601   0.0114149
          10     2.07333     2.09374   0.0104961
          11     2.07507     2.09204  0.00967819
          12     2.10856     2.09342  0.00896902
          13     2.12031     2.09549  0.00851436
          14     2.04202     2.09167  0.00872081
          15     2.09011     2.09156  0.00814004
          16     2.08521     2.09117  0.00764095
          17     2.10501     2.09198  0.00723476
          18     2.12762     2.09396  0.00709862
          19     2.08313     2.09339  0.00674784
          20      2.1786     2.09765  0.00763785
