#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.26018     0.26018           0
           2   -0.110908    0.074636    0.131199
           3    -0.01103   0.0460807   0.0905205
           4    0.236264   0.0936265   0.0794012
           5     -0.1677   0.0413612   0.0788685
           6   -0.104168   0.0171063   0.0693532
           7   -0.075502  0.00387657   0.0606943
           8   -0.416906  -0.0487213   0.0723956
           9    0.026156  -0.0404016   0.0648279
          10    0.131394   -0.023222   0.0605787
          11    0.005146  -0.0206431   0.0551264
          12     0.15263 -0.00620367   0.0523895
          13    0.097884  0.00180308   0.0489676
          14    0.132536   0.0111411   0.0463517
          15    -0.27591  -0.0079956   0.0470464
          16    0.381716   0.0163614   0.0500152
          17     0.26933   0.0312419   0.0492371
          18    0.033452   0.0313647   0.0465018
          19   -0.069386    0.026062   0.0443557
          20     0.18379   0.0339484   0.0428332
