#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.381512    0.381512           0
           2    0.428058    0.404785   0.0164567
           3    0.412156    0.407242    0.011153
           4    0.402413    0.406035  0.00842982
           5    0.361281    0.397084   0.0104677
           6      0.3768    0.393703   0.0092529
           7    0.387213    0.392776  0.00797738
           8    0.378776    0.391026  0.00716959
           9    0.402505    0.392302  0.00648542
          10     0.40154    0.393225  0.00590231
          11    0.349016    0.389206  0.00659357
          12     0.37978    0.388421  0.00609072
          13    0.402198    0.389481  0.00571367
          14    0.378484    0.388695  0.00535926
          15    0.408634    0.390024  0.00516419
          16    0.367016    0.388586  0.00503766
          17    0.404138    0.389501  0.00482367
          18    0.415005    0.390918  0.00475925
          19    0.388391    0.390785  0.00451062
          20    0.407384    0.391615  0.00436077
