#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.206654    0.206654           0
           2    0.206762    0.206708 3.82716e-05
           3    0.209825    0.207747 0.000848925
           4    0.206504    0.207436 0.000691263
           5    0.209732    0.207895 0.000688838
           6    0.206298    0.207629 0.000623359
           7      0.2103    0.208011 0.000640546
           8    0.208143    0.208027 0.000560692
           9    0.206846    0.207896 0.000513517
          10    0.208937       0.208 0.000472589
          11    0.208508    0.208046 0.000431874
          12     0.20642    0.207911 0.000416608
          13    0.204916     0.20768 0.000443685
          14    0.204183    0.207431 0.000477161
          15    0.209713    0.207583 0.000468981
          16    0.207246    0.207562 0.000440142
          17    0.208535    0.207619  0.00041796
          18    0.204269    0.207433 0.000434212
          19    0.205576    0.207335 0.000422217
          20    0.206328    0.207285 0.000404096
