#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.794348   -0.794348           0
           2   -0.797419   -0.795884  0.00108569
           3    -0.79184   -0.794536  0.00131726
           4   -0.795056   -0.794666 0.000994353
           5   -0.796992   -0.795131 0.000897771
           6   -0.797037   -0.795449 0.000802355
           7   -0.795719   -0.795487 0.000688662
           8   -0.795234   -0.795456 0.000603305
           9   -0.791034   -0.794964 0.000708631
          10   -0.795037   -0.794972 0.000637805
          11   -0.794828   -0.794959 0.000579957
          12   -0.788956   -0.794458 0.000715518
          13   -0.794741    -0.79448 0.000660809
          14   -0.796502   -0.794625 0.000629195
          15   -0.795815   -0.794704 0.000592237
          16   -0.794556   -0.794695 0.000555293
          17   -0.794358   -0.794675 0.000522982
          18   -0.793147    -0.79459 0.000500772
          19   -0.792792   -0.794495 0.000483279
          20   -0.795618   -0.794551 0.000462365
