#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.266122    0.266122           0
           2    0.262829    0.264475  0.00116408
           3    0.268269     0.26574  0.00129157
           4    0.263653    0.265218  0.00106883
           5    0.266586    0.265492 0.000889371
           6    0.263675    0.265189 0.000790983
           7    0.264566      0.2651  0.00068297
           8    0.266578    0.265285 0.000622076
           9      0.2664    0.265409 0.000565164
          10    0.263682    0.265236 0.000534374
          11    0.269046    0.265582 0.000587405
          12    0.266981    0.265699 0.000549897
          13    0.258645    0.265156   0.0007276
          14    0.264581    0.265115 0.000676789
          15    0.267845    0.265297  0.00065568
          16    0.270175    0.265602 0.000681894
          17    0.261247    0.265346 0.000688232
          18    0.260756    0.265091 0.000695632
          19     0.26742    0.265213 0.000669737
          20     0.26402    0.265154 0.000638901
