#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.543616   -0.543616           0
           2    -0.54782   -0.545718  0.00148634
           3   -0.545376   -0.545604 0.000995255
           4   -0.545176   -0.545497 0.000752171
           5   -0.544908   -0.545379 0.000610891
           6   -0.546224    -0.54552 0.000525052
           7   -0.547136   -0.545751 0.000498218
           8   -0.546648   -0.545863 0.000448384
           9   -0.547912   -0.546091 0.000452688
          10   -0.544612   -0.545943 0.000430892
          11    -0.54736   -0.546072  0.00041053
          12   -0.545356   -0.546012 0.000380626
          13   -0.547372   -0.546117 0.000365441
          14    -0.54848   -0.546285 0.000376315
          15   -0.545372   -0.546225  0.00035612
          16   -0.547328   -0.546293 0.000340475
          17   -0.547836   -0.546384 0.000332318
          18    -0.54652   -0.546392 0.000313941
          19   -0.546176    -0.54638 0.000297623
          20   -0.546712   -0.546397 0.000283203
