#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.59523     2.59523           0
           2     2.66494     2.63008   0.0246481
           3      2.6097     2.62329   0.0173432
           4      2.5822     2.61302   0.0157589
           5     2.52891      2.5962   0.0196297
           6     2.51371     2.58245   0.0206178
           7     2.54039     2.57644   0.0185269
           8     2.39766     2.55409   0.0264537
           9      2.4865     2.54658   0.0245574
          10     2.58939     2.55086   0.0224716
          11     2.50127     2.54635   0.0208761
          12     2.57466     2.54871   0.0192692
          13     2.62087     2.55426   0.0185691
          14     2.38545      2.5422   0.0207924
          15     2.51586     2.54045   0.0194803
          16     2.49456     2.53758   0.0184727
          17     2.58529     2.54039   0.0175979
          18     2.56786     2.54191   0.0166863
          19     2.48003     2.53866   0.0161228
          20     2.65185     2.54432   0.0162797
