#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.293819    0.293819           0
           2    0.297299    0.295559  0.00123034
           3    0.302097    0.297738  0.00195938
           4    0.301826     0.29876  0.00171545
           5    0.295476    0.298103  0.00149285
           6    0.295296    0.297636  0.00131531
           7    0.293568    0.297054  0.00124921
           8    0.294758    0.296767  0.00112556
           9    0.295863    0.296667  0.00100498
          10    0.293288    0.296329  0.00095961
          11    0.297654    0.296449 0.000879901
          12    0.295275    0.296352 0.000812004
          13    0.294636     0.29622 0.000760189
          14    0.289379    0.295731 0.000848496
          15    0.292514    0.295517 0.000818581
          16    0.300702    0.295841   0.0008291
          17    0.295645    0.295829  0.00078041
          18    0.297806    0.295939 0.000744742
          19    0.288546     0.29555 0.000800756
          20    0.295675    0.295556 0.000760743
