#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.495149   -0.495149           0
           2   -0.496542   -0.495846 0.000492655
           3   -0.496113   -0.495935 0.000336411
           4   -0.496428   -0.496058 0.000273935
           5   -0.495172   -0.495881  0.00027043
           6   -0.495203   -0.495768 0.000247815
           7   -0.498028   -0.496091 0.000366728
           8   -0.497842    -0.49631 0.000380651
           9   -0.495311   -0.496199 0.000354151
          10   -0.495368   -0.496116 0.000328345
          11   -0.497228   -0.496217 0.000313667
          12   -0.495996   -0.496198 0.000288067
          13   -0.496627   -0.496231 0.000267785
          14   -0.496637    -0.49626 0.000250217
          15   -0.495139   -0.496186 0.000244455
          16    -0.49715   -0.496246 0.000236495
          17   -0.496214   -0.496244 0.000222591
          18   -0.496593   -0.496263 0.000211069
          19   -0.496778    -0.49629 0.000201694
          20   -0.497008   -0.496326 0.000194772
