#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.224513    0.224513           0
           2    0.223135    0.223824 0.000487343
           3     0.22638    0.224676 0.000767909
           4    0.227136    0.225291 0.000784443
           5     0.22575    0.225383 0.000632908
           6    0.223995    0.225151 0.000568134
           7    0.224826    0.225105 0.000488872
           8    0.222825     0.22482 0.000504022
           9    0.222131    0.224521 0.000529212
          10    0.224278    0.224497 0.000476848
          11    0.224355    0.224484 0.000433672
          12    0.224825    0.224512 0.000398463
          13    0.226586    0.224672 0.000398457
          14    0.227792    0.224895 0.000427787
          15    0.222338    0.224724 0.000431904
          16    0.225118    0.224749  0.00040561
          17    0.225141    0.224772 0.000382407
          18      0.2229    0.224668 0.000375033
          19    0.221685    0.224511 0.000386754
          20    0.224059    0.224488 0.000368077
