#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.501768   -0.501768           0
           2    -0.50288   -0.502324 0.000393151
           3   -0.501924   -0.502191 0.000283811
           4   -0.501548    -0.50203 0.000254301
           5    -0.50126   -0.501876 0.000245685
           6   -0.501096   -0.501746 0.000236645
           7   -0.503916   -0.502056 0.000351447
           8   -0.503444   -0.502229 0.000347715
           9   -0.500156   -0.501999 0.000377772
          10   -0.501572   -0.501956 0.000342401
          11   -0.502344   -0.501992 0.000313081
          12   -0.502208    -0.50201  0.00028751
          13   -0.502376   -0.502038 0.000266771
          14   -0.502624    -0.50208  0.00025098
          15   -0.500616   -0.501982 0.000252506
          16   -0.502828   -0.502035 0.000242196
          17   -0.503032   -0.502094 0.000234942
          18   -0.501964   -0.502086    0.000222
          19   -0.502276   -0.502096  0.00021054
          20   -0.502948   -0.502139 0.000204273
