#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.476456   -0.476456           0
           2   -0.476116   -0.476286 0.000120208
           3    -0.47572   -0.476097 0.000173644
           4   -0.476628    -0.47623 0.000173669
           5   -0.474912   -0.475966 0.000273662
           6   -0.475368   -0.475867 0.000245554
           7   -0.477864   -0.476152 0.000337763
           8   -0.477764   -0.476354 0.000350532
           9     -0.4744   -0.476136 0.000372777
          10   -0.475596   -0.476082 0.000339394
          11   -0.476932    -0.47616 0.000317207
          12   -0.475932   -0.476141  0.00029134
          13   -0.476272   -0.476151 0.000269104
          14   -0.476736   -0.476193 0.000253108
          15   -0.475376   -0.476138 0.000242018
          16    -0.47666   -0.476171 0.000229079
          17   -0.476316   -0.476179 0.000215763
          18   -0.476364    -0.47619  0.00020402
          19   -0.476468   -0.476204 0.000193808
          20   -0.476852   -0.476237 0.000186804
