#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.209362    0.209362           0
           2    0.208657    0.209009 0.000249199
           3    0.209025    0.209015  0.00016619
           4    0.206456    0.208375 0.000567826
           5    0.210139    0.208728 0.000553078
           6    0.206306    0.208324  0.00059012
           7    0.210563    0.208644 0.000586115
           8    0.209995    0.208813 0.000536643
           9    0.208992    0.208833 0.000477386
          10    0.209615    0.208911 0.000436007
          11    0.209577    0.208972 0.000400557
          12    0.207522    0.208851 0.000384973
          13    0.209371    0.208891 0.000357432
          14    0.204895    0.208605 0.000431064
          15    0.209385    0.208657 0.000405444
          16    0.208423    0.208643 0.000380368
          17     0.21116    0.208791 0.000385743
          18    0.207742    0.208732 0.000368684
          19    0.207168     0.20865 0.000358357
          20    0.210168    0.208726 0.000348382
