#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.649288   -0.649288           0
           2   -0.648194   -0.648741 0.000386621
           3   -0.648372   -0.648618 0.000276649
           4   -0.649113   -0.648742  0.00023347
           5    -0.64799   -0.648591  0.00023013
           6    -0.64719   -0.648358 0.000286794
           7    -0.64905   -0.648457 0.000262326
           8   -0.649248   -0.648556 0.000247467
           9   -0.648507    -0.64855 0.000220029
          10   -0.649162   -0.648611 0.000206349
          11   -0.648002   -0.648556 0.000194894
          12   -0.649381   -0.648625  0.00019039
          13   -0.648753   -0.648635 0.000176002
          14    -0.65057   -0.648773 0.000210842
          15   -0.648604   -0.648762 0.000197085
          16   -0.649422   -0.648803 0.000189043
          17   -0.648661   -0.648794 0.000178108
          18   -0.647505   -0.648723 0.000182049
          19   -0.648543   -0.648713 0.000172715
          20   -0.648652    -0.64871 0.000164106
