#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.025394    0.025394           0
           2  -0.0559396  -0.0152728   0.0287558
           3   0.0350788  0.00151107    0.023565
           4   -0.073292  -0.0171897   0.0239718
           5  -0.0390164   -0.021555   0.0195709
           6  -0.0242416  -0.0220028   0.0163142
           7  -0.0595488  -0.0273665   0.0148392
           8   0.0552352  -0.0170413   0.0161826
           9  -0.0190852  -0.0172684   0.0143861
          10   0.0061564  -0.0149259   0.0131368
          11   0.0363048  -0.0102686   0.0127414
          12   0.0664432 -0.00387593   0.0131861
          13    0.004268 -0.00324948   0.0121867
          14  -0.0393744 -0.00582983   0.0115862
          15    0.036186 -0.00302877   0.0111472
          16   -0.118021  -0.0102158   0.0125554
          17    0.115957 -0.00279386   0.0138377
          18  -0.0016692 -0.00273138   0.0130691
          19   0.0718016  0.00119141   0.0129566
          20  -0.0078752  0.00073808   0.0123167
