#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -6.12e-05   -6.12e-05           0
           2  -0.0002176  -0.0001394 5.52958e-05
           3   -8.24e-05  -0.0001204 3.99951e-05
           4   0.0017484   0.0003468 0.000405717
           5   0.0024436  0.00076616 0.000496023
           6   0.0020896 0.000986733 0.000459787
           7   0.0018452  0.00110937 0.000410133
           8  -0.0031272   0.0005798 0.000611698
           9   0.0001052 0.000527067    0.000546
          10   0.0010488  0.00057924 0.000493887
          11   0.0031152 0.000809782 0.000499908
          12   -9.44e-05 0.000734433 0.000463893
          13   0.0030608 0.000913385 0.000461435
          14  -0.0007936 0.000791457 0.000444293
          15  -0.0029648  0.00054104 0.000480085
          16  -0.0003712 0.000484025 0.000453453
          17  -0.0015224    0.000366 0.000441872
          18    0.000502 0.000373556 0.000417388
          19   0.0004148 0.000375726 0.000395426
          20  -0.0015124  0.00028132  0.00038676
