#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     59.0029     59.0029           0
           2      59.006     59.0044  0.00110874
           3     56.4973     58.1687    0.682348
           4     55.8198     57.5815    0.721483
           5     57.7675     57.6187    0.578145
           6     56.0219     57.3526    0.539573
           7     57.2429     57.3369    0.462719
           8     55.5662     57.1156    0.454743
           9     58.8044     57.3032    0.441238
          10     56.0125     57.1742    0.415563
          11     57.5711     57.2102    0.379349
          12     55.2195     57.0443    0.382293
          13     57.2624     57.0611    0.353254
          14     56.1279     56.9945    0.334251
          15     56.9124      56.989    0.312012
          16     58.0164     57.0532    0.299045
          17     55.7813     56.9784    0.290663
          18     57.0175     56.9806    0.274523
          19     57.7088     57.0189    0.262737
          20     57.9305     57.0645    0.253522
