#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.813301   -0.813301           0
           2   -0.809021   -0.811161  0.00151311
           3   -0.813123   -0.811815  0.00114142
           4   -0.809779   -0.811306 0.000962846
           5   -0.813268   -0.811698  0.00084646
           6   -0.813066   -0.811926 0.000735435
           7   -0.814038   -0.812228 0.000689451
           8   -0.812988   -0.812323 0.000609782
           9   -0.818395   -0.812998 0.000835685
          10   -0.814558   -0.813154 0.000766536
          11   -0.815103   -0.813331 0.000717041
          12   -0.810892   -0.813128  0.00068548
          13    -0.81093   -0.812959 0.000653263
          14   -0.814841   -0.813093 0.000620278
          15   -0.809646   -0.812863 0.000620046
          16   -0.814089    -0.81294 0.000586008
          17   -0.813453    -0.81297 0.000552314
          18   -0.811395   -0.812883 0.000528519
          19    -0.81456   -0.812971 0.000508023
          20    -0.81657   -0.813151 0.000513503
