#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.032628    0.032628           0
           2      0.0335    0.033064 0.000308299
           3    0.048664    0.038264  0.00425075
           4    0.045598   0.0400975  0.00356161
           5    0.040776   0.0402332  0.00285187
           6     0.03473    0.039316  0.00251974
           7     0.03741   0.0390437  0.00217444
           8      0.0451   0.0398007  0.00203014
           9    0.045208   0.0404016  0.00189138
          10    0.035664   0.0399278  0.00176058
          11    0.048854   0.0407393  0.00177773
          12    0.039904   0.0406697  0.00163094
          13    0.045214   0.0410192  0.00154249
          14      0.0401   0.0409536  0.00143371
          15     0.03476   0.0405407  0.00139632
          16    0.028634   0.0397965  0.00149425
          17      0.0263   0.0390026  0.00160345
          18    0.045728   0.0393762  0.00155729
          19     0.04528   0.0396869  0.00150601
          20    0.036098   0.0395075  0.00144136
