#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.255274    0.255274           0
           2    0.259424    0.257349  0.00146717
           3    0.260425    0.258374   0.0012876
           4    0.263452    0.259644  0.00146333
           5    0.255949    0.258905  0.00134431
           6     0.25809    0.258769  0.00112711
           7    0.258072    0.258669 0.000970486
           8     0.25748    0.258521 0.000860483
           9    0.258521    0.258521 0.000764874
          10    0.254237    0.258092 0.000799376
          11    0.257034    0.257996 0.000732472
          12    0.256501    0.257872 0.000681942
          13    0.258959    0.257955 0.000634595
          14    0.259054    0.258034 0.000594102
          15    0.255534    0.257867 0.000577394
          16    0.258785    0.257925 0.000544146
          17    0.257199    0.257882 0.000513808
          18    0.260493    0.258027 0.000505332
          19    0.254344    0.257833 0.000514577
          20    0.258104    0.257847 0.000489026
