#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.535525   -0.535525           0
           2   -0.538022   -0.536773 0.000882978
           3   -0.537013   -0.536853 0.000592265
           4   -0.536896   -0.536864 0.000444295
           5    -0.53522   -0.536535 0.000461376
           6   -0.537419   -0.536682 0.000407302
           7   -0.537876   -0.536853 0.000383165
           8    -0.53815   -0.537015 0.000367979
           9   -0.535316   -0.536826 0.000372373
          10   -0.536713   -0.536815 0.000335307
          11   -0.539253   -0.537037 0.000370917
          12    -0.53721   -0.537051 0.000340289
          13   -0.536636   -0.537019 0.000315605
          14   -0.538314   -0.537112 0.000306314
          15   -0.535099   -0.536977 0.000313902
          16   -0.538877   -0.537096  0.00031593
          17   -0.538334   -0.537169 0.000305622
          18   -0.537415   -0.537183 0.000288947
          19    -0.53651   -0.537147 0.000275902
          20   -0.539074   -0.537244 0.000278418
