#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.315912    0.315912           0
           2    0.315375    0.315643 0.000190054
           3    0.324325    0.318537  0.00236619
           4    0.320507     0.31903  0.00182519
           5     0.31478     0.31818  0.00164624
           6    0.316908    0.317968  0.00138545
           7    0.313288    0.317299  0.00133915
           8    0.314127    0.316903  0.00122907
           9    0.319306     0.31717  0.00112115
          10    0.320405    0.317493  0.00105467
          11    0.316397    0.317394 0.000963489
          12    0.319309    0.317553 0.000896326
          13    0.319904    0.317734 0.000845428
          14     0.31588    0.317602 0.000795341
          15    0.310142    0.317104 0.000884235
          16    0.325735    0.317644 0.000979787
          17    0.317202    0.317618 0.000922496
          18    0.320203    0.317762 0.000882356
          19    0.308258    0.317261 0.000967363
          20    0.318975    0.317347 0.000922783
