#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.457977    0.457977           0
           2    0.473819    0.465898   0.0056008
           3    0.481383     0.47106  0.00563056
           4    0.466654    0.469958   0.0043293
           5    0.485559    0.473078  0.00444783
           6    0.460019    0.470902  0.00420553
           7    0.475957    0.471624  0.00366622
           8    0.450841    0.469026  0.00402444
           9    0.471116    0.469258  0.00358397
          10    0.449596    0.467292  0.00372611
          11    0.465554    0.467134  0.00339072
          12    0.473428    0.467659  0.00314846
          13    0.453546    0.466573  0.00308776
          14    0.464365    0.466415  0.00287123
          15    0.447595    0.465161  0.00294119
          16    0.469993    0.465463  0.00277284
          17    0.463227    0.465331  0.00261284
          18    0.497519    0.467119   0.0030182
          19    0.469973    0.467269  0.00286308
          20    0.496805    0.468746  0.00307731
