#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.50656     2.50656           0
           2     2.44628     2.47642   0.0213109
           3     2.58786     2.51356   0.0334936
           4     2.49193     2.50816   0.0255533
           5     2.53109     2.51274   0.0208503
           6     2.57562     2.52322   0.0198344
           7     2.52169       2.523   0.0170021
           8     2.44851     2.51369   0.0172392
           9     2.53283     2.51582   0.0154543
          10     2.49784     2.51402   0.0140131
          11     2.50359     2.51307   0.0127712
          12     2.40992     2.50448   0.0143104
          13     2.50747     2.50471   0.0132115
          14     2.56609     2.50909   0.0129749
          15     2.46677     2.50627   0.0124129
          16     2.53454     2.50804   0.0117622
          17     2.57325     2.51187   0.0116791
          18     2.56294     2.51471   0.0113696
          19     2.59854     2.51912   0.0115958
          20     2.58879      2.5226   0.0115273
