#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.04023     0.04023           0
           2    0.047544    0.043887  0.00258589
           3    0.050014   0.0459293  0.00239847
           4    0.053304    0.047773  0.00240525
           5    0.051436   0.0485056  0.00203271
           6    0.049852     0.04873  0.00170626
           7     0.04774   0.0485886  0.00146836
           8    0.041236   0.0476695  0.00154592
           9    0.048656   0.0477791  0.00137803
          10    0.043612   0.0473624  0.00130171
          11    0.043368   0.0469993  0.00123298
          12    0.052746   0.0474782  0.00121969
          13    0.055618   0.0481043  0.00127651
          14    0.049118   0.0481767  0.00118738
          15     0.05235   0.0484549  0.00114035
          16     0.05029   0.0485696  0.00107483
          17    0.051938   0.0487678  0.00102971
          18     0.05485   0.0491057  0.00102645
          19    0.056226   0.0494804  0.00103859
          20    0.053324   0.0496726  0.00100428
