#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.35862     0.35862           0
           2    0.368381    0.363501  0.00345112
           3    0.287958     0.33832   0.0206884
           4    0.346031    0.340248   0.0156059
           5    0.302289    0.332656   0.0142118
           6    0.343098    0.334396   0.0119493
           7    0.339862    0.335177   0.0102677
           8    0.339354    0.335699  0.00899752
           9    0.329286    0.334987  0.00802596
          10    0.334656    0.334954  0.00722344
          11    0.332174    0.334701  0.00657118
          12     0.30015    0.331822   0.0066244
          13    0.371598    0.334881  0.00678474
          14    0.362232    0.336835  0.00657537
          15    0.306963    0.334844  0.00643152
          16    0.325859    0.334282  0.00605401
          17    0.273185    0.330688  0.00668003
          18    0.341524     0.33129  0.00633599
          19    0.348216    0.332181  0.00606481
          20    0.292065    0.330175  0.00608423
