#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    -0.10685    -0.10685           0
           2    0.454202    0.173676    0.198362
           3    0.337106    0.228153    0.139521
           4    0.529898    0.303589     0.12336
           5    -0.33937    0.174997    0.151552
           6    -0.34229   0.0887827    0.148809
           7    0.453134    0.140833     0.13635
           8    0.111634    0.137183    0.119355
           9    0.343552    0.160113    0.108274
          10   -0.643242   0.0797774     0.12371
          11    0.220948   0.0926111    0.113127
          12    0.221064    0.103316    0.104205
          13    0.095302    0.102699   0.0961914
          14   -0.115888   0.0870857   0.0905789
          15   -0.427866   0.0527556   0.0908133
          16    -0.08995   0.0438365   0.0855743
          17    0.103734   0.0473599    0.080613
          18   -0.051338   0.0418767   0.0763208
          19   -0.006116   0.0393507   0.0723457
          20    0.364674   0.0556169   0.0705333
