#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.891379   -0.891379           0
           2   -0.893487   -0.892433 0.000745291
           3   -0.891018   -0.891961 0.000628736
           4   -0.892821   -0.892176 0.000506939
           5    -0.89245   -0.892231 0.000408507
           6   -0.893234   -0.892398 0.000373034
           7   -0.892278   -0.892381 0.000320135
           8   -0.892058   -0.892341 0.000282647
           9   -0.893012   -0.892415 0.000260898
          10   -0.891753   -0.892349 0.000243074
          11   -0.892097   -0.892326 0.000222055
          12   -0.891752   -0.892278 0.000208641
          13   -0.892781   -0.892317  0.00019614
          14   -0.891669   -0.892271 0.000187514
          15   -0.893621   -0.892361 0.000195426
          16   -0.891737   -0.892322 0.000187061
          17   -0.894676    -0.89246 0.000221467
          18   -0.890923   -0.892375 0.000225023
          19    -0.89141   -0.892324 0.000218829
          20    -0.89338   -0.892377 0.000214162
