#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     23.6162     23.6162           0
           2     25.2056     24.4109    0.561954
           3     23.9659     24.2626     0.39373
           4     25.1871     24.4937    0.356747
           5     24.9823     24.5914     0.29848
           6      25.156     24.6855    0.263149
           7        25.1     24.7447    0.232122
           8     24.4608     24.7092    0.205801
           9     24.9599     24.7371     0.18481
          10     24.7562      24.739    0.166339
          11     24.4363     24.7115    0.153477
          12     24.3488     24.6812    0.143632
          13     25.0678      24.711    0.135626
          14     24.1474     24.6707    0.131778
          15     25.5886     24.7319    0.136462
          16     24.6662     24.7278    0.127995
          17     25.3628     24.7652    0.125798
          18     23.8588     24.7148    0.128493
          19     24.4112     24.6988     0.12272
          20     24.9315     24.7105    0.117134
