sigma,mu,exp_H,error,acceptance
0.680736,0.833082,-0.410551,0.00627179,0.81389
0.54671,0.713363,-0.381139,0.00401853,0.75855
0.54671,0.713363,-0.381139,0.00401853,0.82896
0.54671,0.713363,-0.381139,0.00401853,0.40186
0.54671,0.713363,-0.381139,0.00401853,0.40576
0.54671,0.713363,-0.381139,0.00401853,0.80758
0.752311,0.480305,-0.255772,0.00543446,0.73646
0.970909,0.486053,-0.226291,0.0163,0.77652
0.705637,0.520504,-0.265288,0.00460489,0.74261
0.93575,0.336631,-0.260091,0.00734959,0.75513
0.93575,0.336631,-0.260091,0.00734959,0.64389
0.93575,0.336631,-0.260091,0.00734959,0.80513
0.763725,0.422683,-0.215938,0.0052317,0.72978
0.589848,0.629146,-0.335634,0.0038519,0.78664
0.589848,0.629146,-0.335634,0.0038519,0.70725
0.589848,0.629146,-0.335634,0.0038519,0.53645
0.747636,0.68914,-0.363949,0.00446314,0.79955
0.747636,0.68914,-0.363949,0.00446314,0.72094
0.702439,0.809872,-0.389423,0.00649805,0.82151
0.702439,0.809872,-0.389423,0.00649805,0.76754
0.702439,0.809872,-0.389423,0.00649805,0.82957
0.951128,0.537321,-0.235354,0.0122107,0.77983
0.951128,0.537321,-0.235354,0.0122107,0.82762
0.825027,0.287172,-0.197777,0.00588449,0.71969
1.02486,0.54355,-0.129451,0.0210342,0.79209
0.985604,0.531102,-0.144071,0.0259603,0.78393
0.900056,0.695637,-0.195409,0.0161304,0.80351
0.864013,0.655664,-0.272568,0.0130745,0.79041
0.931291,0.416884,-0.262923,0.00908935,0.76037
0.993916,0.137905,-0.242973,0.00848867,0.7562
0.993916,0.137905,-0.242973,0.00848867,0.71065
0.994103,0.139749,-0.262507,0.00711066,0.75505
0.909076,0.279751,-0.240019,0.00733357,0.74278
0.916268,0.00875878,-0.198691,0.0121182,0.73564
0.858494,0.0821427,-0.174597,0.00576872,0.71661
0.967623,0.000391401,-0.250601,0.00634815,0.74659
1.24781,0.283435,0.109084,0.037755,0.80616
0.977212,0.558295,-0.210562,0.0124768,0.7874
0.977212,0.558295,-0.210562,0.0124768,0.80121
0.977212,0.558295,-0.210562,0.0124768,0.80848
0.994088,0.443664,-0.242931,0.0110957,0.77284
1.17332,0.245267,-0.0793631,0.0422924,0.79223
1.20491,0.34298,-0.0170176,0.0247292,0.80492
1.05656,0.219287,-0.190952,0.0164655,0.77177
1.22207,0.477071,0.204714,0.0456889,0.8099
1.12495,0.524277,0.0650625,0.0457932,0.80373
1.21392,0.495247,0.224088,0.0516286,0.81419
1.21392,0.495247,0.224088,0.0516286,0.83582
1.21392,0.495247,0.224088,0.0516286,0.83674
1.07977,0.703009,0.108919,0.0294968,0.81749
1.07977,0.703009,0.108919,0.0294968,0.80713
0.87453,0.933537,0.100124,0.0261982,0.85281
0.846736,0.714928,-0.275785,0.0135699,0.80607
0.877261,0.505595,-0.278609,0.00768395,0.76663
0.877261,0.505595,-0.278609,0.00768395,0.66192
0.83395,0.738322,-0.272594,0.0117598,0.8116
0.862353,0.717654,-0.241976,0.0127067,0.80746
0.862353,0.717654,-0.241976,0.0127067,0.8539
0.862353,0.717654,-0.241976,0.0127067,0.80593
0.924865,0.470028,-0.256515,0.01012,0.76826
1.06455,0.618661,-0.0229649,0.031131,0.80511
0.846932,0.357307,-0.234983,0.0063718,0.73536
0.977808,0.0616731,-0.243594,0.00715628,0.7492
1.11234,0.232605,-0.176846,0.0214346,0.7829
1.11234,0.232605,-0.176846,0.0214346,0.79499
1.11234,0.232605,-0.176846,0.0214346,0.79885
1.11234,0.232605,-0.176846,0.0214346,0.82298
1.09286,0.461401,-0.0851512,0.0219967,0.79326
1.18915,0.574141,0.188823,0.0485967,0.81424
1.08696,0.508148,-0.102751,0.0235993,0.79652
1.08696,0.508148,-0.102751,0.0235993,0.83065
0.79759,0.529776,-0.284407,0.00920624,0.75918
0.789336,0.699477,-0.343003,0.00780505,0.80291
0.624605,0.558295,-0.262444,0.00449808,0.75384
0.6218,0.399507,-0.0562162,0.00618278,0.68863
0.675987,0.376359,-0.0893963,0.00625969,0.70004
0.675987,0.376359,-0.0893963,0.00625969,0.67225
0.873653,0.165905,-0.195092,0.00637552,0.72618
0.873653,0.165905,-0.195092,0.00637552,0.67996
0.955443,0.201167,-0.24826,0.0072974,0.75068
0.853146,0.334277,-0.220548,0.00645178,0.7365
1.15164,0.459437,0.0102582,0.0356102,0.79986
0.976395,0.508992,-0.195374,0.0193283,0.78064
0.891502,0.462073,-0.26881,0.00714546,0.75954
0.640356,0.585782,-0.315969,0.00445178,0.76245
0.640356,0.585782,-0.315969,0.00445178,0.50835
0.640356,0.585782,-0.315969,0.00445178,0.74715
0.590209,0.638037,-0.347056,0.00401174,0.78933
0.881472,0.653477,-0.257018,0.0107823,0.79279
0.778402,0.75844,-0.348315,0.00809442,0.82112
0.778402,0.75844,-0.348315,0.00809442,0.827
0.778402,0.75844,-0.348315,0.00809442,0.86062
0.571323,0.824812,-0.42317,0.00212747,0.72869
0.571323,0.824812,-0.42317,0.00212747,0.55977
0.571323,0.824812,-0.42317,0.00212747,0.4702
0.571323,0.824812,-0.42317,0.00212747,0.76297
0.571323,0.824812,-0.42317,0.00212747,0.46211
0.489834,0.604041,-0.204015,0.00636138,0.75494
0.773212,0.548983,-0.291293,0.00475769,0.7596
0.773212,0.548983,-0.291293,0.00475769,0.81133
