sigma,mu,exp_H,error,acceptance
0.584562,0.812713,-0.436773,0.00210395,0.70756
0.614599,0.814345,-0.443909,0.0025035,0.77587
0.659123,0.792022,-0.435061,0.00345091,0.80734
0.659123,0.792022,-0.435061,0.00345091,0.81598
0.659123,0.792022,-0.435061,0.00345091,0.82584
0.625081,0.763922,-0.438171,0.0025857,0.79589
0.639802,0.806378,-0.442705,0.00354289,0.79712
0.639802,0.806378,-0.442705,0.00354289,0.80993
0.611795,0.809262,-0.444348,0.00274954,0.77597
0.611795,0.809262,-0.444348,0.00274954,0.76542
0.611795,0.809262,-0.444348,0.00274954,0.76235
0.611795,0.809262,-0.444348,0.00274954,0.78418
0.611795,0.809262,-0.444348,0.00274954,0.77151
0.611795,0.809262,-0.444348,0.00274954,0.77729
0.637138,0.763422,-0.437323,0.00278779,0.80465
0.661054,0.778192,-0.436804,0.00313327,0.81222
0.661054,0.778192,-0.436804,0.00313327,0.80689
0.640041,0.780479,-0.43804,0.00308944,0.80269
0.597862,0.76447,-0.440303,0.0020084,0.78244
0.591438,0.783854,-0.440288,0.00207875,0.7703
0.591438,0.783854,-0.440288,0.00207875,0.76836
0.622643,0.777466,-0.441964,0.0025897,0.79317
0.614319,0.808156,-0.440537,0.00298171,0.77578
0.640218,0.788023,-0.438497,0.00356465,0.80224
0.640218,0.788023,-0.438497,0.00356465,0.81859
0.629555,0.783626,-0.437759,0.00285394,0.7956
0.629555,0.783626,-0.437759,0.00285394,0.78641
0.627304,0.779439,-0.437646,0.00276395,0.79896
0.594625,0.797225,-0.439237,0.00194199,0.7655
0.595653,0.824321,-0.441646,0.00183789,0.75403
0.601534,0.796738,-0.443433,0.00218703,0.76969
0.601534,0.796738,-0.443433,0.00218703,0.78885
0.601534,0.796738,-0.443433,0.00218703,0.80426
0.601534,0.796738,-0.443433,0.00218703,0.77112
0.611682,0.788737,-0.442998,0.00230438,0.78106
0.611682,0.788737,-0.442998,0.00230438,0.74674
0.611682,0.788737,-0.442998,0.00230438,0.76481
0.643973,0.814073,-0.439489,0.0030791,0.79556
0.6152,0.818817,-0.432791,0.00425784,0.77467
0.59963,0.826319,-0.438725,0.00287841,0.75595
0.59963,0.826319,-0.438725,0.00287841,0.73504
0.59963,0.826319,-0.438725,0.00287841,0.71
0.594423,0.77667,-0.436428,0.0017738,0.77518
0.615401,0.793132,-0.445018,0.00218938,0.78388
0.635891,0.800994,-0.44611,0.00276072,0.79552
0.622917,0.813746,-0.443987,0.00297843,0.78301
0.622917,0.813746,-0.443987,0.00297843,0.76823
0.63372,0.845345,-0.438607,0.00432254,0.77735
0.63372,0.845345,-0.438607,0.00432254,0.79845
0.63372,0.845345,-0.438607,0.00432254,0.74959
0.63372,0.845345,-0.438607,0.00432254,0.7398
0.63372,0.845345,-0.438607,0.00432254,0.79423
0.63372,0.845345,-0.438607,0.00432254,0.73332
0.63372,0.845345,-0.438607,0.00432254,0.76965
0.63372,0.845345,-0.438607,0.00432254,0.77915
0.63372,0.845345,-0.438607,0.00432254,0.77185
0.605232,0.843532,-0.438036,0.00243699,0.75535
0.605232,0.843532,-0.438036,0.00243699,0.71142
0.622343,0.805143,-0.444189,0.00257437,0.78817
0.622343,0.805143,-0.444189,0.00257437,0.77092
0.573676,0.802841,-0.432703,0.00213355,0.74468
0.573676,0.802841,-0.432703,0.00213355,0.7117
0.57376,0.800696,-0.427329,0.00223407,0.7475
0.622233,0.797286,-0.444385,0.00250495,0.78781
0.575679,0.844769,-0.421284,0.00223813,0.72805
0.575679,0.844769,-0.421284,0.00223813,0.66583
0.575679,0.844769,-0.421284,0.00223813,0.65889
0.62243,0.878922,-0.420789,0.00417432,0.7547
0.62243,0.878922,-0.420789,0.00417432,0.72294
0.585337,0.865775,-0.421023,0.00263822,0.72587
0.572683,0.835757,-0.425188,0.00255087,0.72984
0.57947,0.821573,-0.430703,0.00233222,0.7414
0.57947,0.821573,-0.430703,0.00233222,0.73703
0.57947,0.821573,-0.430703,0.00233222,0.7329
0.57947,0.821573,-0.430703,0.00233222,0.71543
0.603024,0.7931,-0.444886,0.00189452,0.77202
0.619424,0.77802,-0.444622,0.00209406,0.79117
0.619424,0.77802,-0.444622,0.00209406,0.79472
0.636276,0.799947,-0.44135,0.00230863,0.79635
0.638578,0.848265,-0.435633,0.00380965,0.78214
0.644435,0.834306,-0.434913,0.00403605,0.79217
0.644435,0.834306,-0.434913,0.00403605,0.80943
0.594704,0.810096,-0.440475,0.00184147,0.75976
0.594704,0.810096,-0.440475,0.00184147,0.75662
0.594704,0.810096,-0.440475,0.00184147,0.73407
0.616353,0.824859,-0.441438,0.00249482,0.77081
0.591599,0.802645,-0.442198,0.00182707,0.75935
0.591599,0.802645,-0.442198,0.00182707,0.78215
0.591599,0.802645,-0.442198,0.00182707,0.73457
0.591599,0.802645,-0.442198,0.00182707,0.76589
0.591599,0.802645,-0.442198,0.00182707,0.73484
0.608209,0.757604,-0.438051,0.00199212,0.79066
0.608209,0.757604,-0.438051,0.00199212,0.73368
0.652761,0.759072,-0.436601,0.0027557,0.81022
0.609267,0.765228,-0.439792,0.00233919,0.79052
0.609267,0.765228,-0.439792,0.00233919,0.79902
0.609267,0.765228,-0.439792,0.00233919,0.80545
0.599486,0.783983,-0.437988,0.00234349,0.77309
0.626184,0.803909,-0.445426,0.00227494,0.787
0.626184,0.803909,-0.445426,0.00227494,0.75495
