sigma,mu,exp_H,error,acceptance
0.616371,0.775118,-0.444423,0.00207723,0.78877
0.616371,0.775118,-0.444423,0.00207723,0.76304
0.631561,0.722042,-0.422334,0.00253789,0.80751
0.631561,0.722042,-0.422334,0.00253789,0.79982
0.631561,0.722042,-0.422334,0.00253789,0.78105
0.651133,0.821678,-0.433218,0.00328906,0.79571
0.651133,0.821678,-0.433218,0.00328906,0.82395
0.616845,0.787386,-0.440321,0.00256102,0.78798
0.561532,0.769609,-0.413447,0.00249343,0.74603
0.584877,0.760786,-0.432551,0.00228475,0.77189
0.53198,0.761337,-0.377131,0.00452599,0.7233
0.614011,0.798782,-0.444422,0.00205377,0.78095
0.614011,0.798782,-0.444422,0.00205377,0.65751
0.647371,0.74531,-0.432404,0.00227935,0.80999
0.651366,0.770459,-0.433039,0.00402344,0.81042
0.639181,0.735012,-0.431002,0.00246023,0.80878
0.639181,0.735012,-0.431002,0.00246023,0.79109
0.669324,0.745935,-0.425601,0.00315458,0.81311
0.636594,0.779134,-0.43847,0.00358144,0.80057
0.636594,0.779134,-0.43847,0.00358144,0.7999
0.636594,0.779134,-0.43847,0.00358144,0.80142
0.582599,0.838858,-0.432518,0.00227698,0.7371
0.582599,0.838858,-0.432518,0.00227698,0.79624
0.582599,0.838858,-0.432518,0.00227698,0.75384
0.582599,0.838858,-0.432518,0.00227698,0.7406
0.582599,0.838858,-0.432518,0.00227698,0.71482
0.582599,0.838858,-0.432518,0.00227698,0.77974
0.629303,0.830355,-0.440089,0.00307886,0.77913
0.629303,0.830355,-0.440089,0.00307886,0.67268
0.629303,0.830355,-0.440089,0.00307886,0.75568
0.647908,0.771662,-0.438755,0.0032489,0.80787
0.721767,0.760924,-0.390368,0.00737446,0.82379
0.76844,0.753317,-0.336132,0.0117554,0.8185
0.76844,0.753317,-0.336132,0.0117554,0.82913
0.76844,0.753317,-0.336132,0.0117554,0.79209
0.76844,0.753317,-0.336132,0.0117554,0.80901
0.757523,0.813178,-0.341646,0.00795684,0.83487
0.700339,0.79967,-0.411403,0.00458315,0.82541
0.62463,0.813913,-0.440929,0.00287417,0.78028
0.62463,0.813913,-0.440929,0.00287417,0.74189
0.62463,0.813913,-0.440929,0.00287417,0.77373
0.62463,0.813913,-0.440929,0.00287417,0.68708
0.62463,0.813913,-0.440929,0.00287417,0.81121
0.62463,0.813913,-0.440929,0.00287417,0.81131
0.62463,0.813913,-0.440929,0.00287417,0.82226
0.66642,0.75639,-0.423949,0.00318112,0.8164
0.66642,0.75639,-0.423949,0.00318112,0.7913
0.66642,0.75639,-0.423949,0.00318112,0.80369
0.66642,0.75639,-0.423949,0.00318112,0.80256
0.66642,0.75639,-0.423949,0.00318112,0.82186
0.66642,0.75639,-0.423949,0.00318112,0.83214
0.66642,0.75639,-0.423949,0.00318112,0.80433
0.66642,0.75639,-0.423949,0.00318112,0.80577
0.578646,0.754085,-0.427732,0.00244452,0.76963
0.578646,0.754085,-0.427732,0.00244452,0.66538
0.578646,0.754085,-0.427732,0.00244452,0.77461
0.562812,0.784524,-0.417349,0.00238907,0.74139
0.604025,0.826508,-0.441108,0.00228727,0.76221
0.604025,0.826508,-0.441108,0.00228727,0.67883
0.604025,0.826508,-0.441108,0.00228727,0.68006
0.604025,0.826508,-0.441108,0.00228727,0.73208
0.615428,0.842733,-0.440669,0.00281223,0.76769
0.685557,0.785656,-0.409202,0.00559972,0.82182
0.632337,0.748516,-0.43771,0.00246853,0.80273
0.685451,0.716094,-0.413346,0.0032871,0.81276
0.6046,0.775252,-0.43913,0.00191581,0.783
0.571362,0.744282,-0.412861,0.00247154,0.76827
0.61635,0.661759,-0.379018,0.00344489,0.79588
0.608977,0.760438,-0.4382,0.00207169,0.78908
0.608977,0.760438,-0.4382,0.00207169,0.79383
0.631911,0.699945,-0.414072,0.00296615,0.80403
0.631911,0.699945,-0.414072,0.00296615,0.80371
0.631911,0.699945,-0.414072,0.00296615,0.78552
0.645004,0.75132,-0.431135,0.00321957,0.81057
0.645004,0.75132,-0.431135,0.00321957,0.7459
0.645004,0.75132,-0.431135,0.00321957,0.81146
0.702553,0.814404,-0.393409,0.00648278,0.82403
0.630666,0.802619,-0.443725,0.00301406,0.79316
0.630666,0.802619,-0.443725,0.00301406,0.82431
0.560721,0.744711,-0.408813,0.00321499,0.75717
0.548651,0.842811,-0.393238,0.0026944,0.69994
0.563521,0.898037,-0.374702,0.00313627,0.69079
0.584814,0.973816,-0.317034,0.00507579,0.68372
0.584814,0.973816,-0.317034,0.00507579,0.61954
0.633155,0.879364,-0.403816,0.00624174,0.76402
0.633155,0.879364,-0.403816,0.00624174,0.654
0.633155,0.879364,-0.403816,0.00624174,0.76878
0.633155,0.879364,-0.403816,0.00624174,0.67606
0.654306,0.796688,-0.438223,0.00445939,0.80483
0.654306,0.796688,-0.438223,0.00445939,0.82814
0.654306,0.796688,-0.438223,0.00445939,0.81379
0.654306,0.796688,-0.438223,0.00445939,0.7803
0.615625,0.782307,-0.445407,0.00217074,0.78659
0.615625,0.782307,-0.445407,0.00217074,0.75067
0.574187,0.866516,-0.412075,0.00255668,0.71738
0.574187,0.866516,-0.412075,0.00255668,0.69809
0.59547,0.951698,-0.350243,0.00461815,0.70325
0.59547,0.951698,-0.350243,0.00461815,0.72941
0.59547,0.951698,-0.350243,0.00461815,0.75344
0.54581,0.855071,-0.381906,0.00366423,0.68904
