sigma,mu,exp_H,error,acceptance
0.401755,1.04498,0.321965,0.0107564,0.24199
0.401755,1.04498,0.321965,0.0107564,0.35176
0.401755,1.04498,0.321965,0.0107564,0.32805
0.401755,1.04498,0.321965,0.0107564,0.26035
0.474807,1.25821,0.458363,0.00797183,0.5395
0.474807,1.25821,0.458363,0.00797183,0.23946
0.474807,1.25821,0.458363,0.00797183,0.2456
0.483227,1.06408,-0.0235929,0.00619627,0.55936
0.483227,1.06408,-0.0235929,0.00619627,0.42579
0.771505,0.838548,-0.270316,0.0155979,0.83445
0.668595,1.07358,-0.0626475,0.0146721,0.72641
0.668595,1.07358,-0.0626475,0.0146721,0.65605
0.634365,1.19384,0.300537,0.0180164,0.66871
0.686506,1.07116,-0.0410843,0.0174255,0.73984
0.799095,0.955849,-0.051435,0.0215841,0.83767
0.718887,1.01476,-0.135845,0.0125638,0.78289
0.718887,1.01476,-0.135845,0.0125638,0.81365
0.530031,0.958364,-0.269075,0.0043491,0.6305
0.530031,0.958364,-0.269075,0.0043491,0.46159
0.530031,0.958364,-0.269075,0.0043491,0.54295
0.530031,0.958364,-0.269075,0.0043491,0.36396
0.530031,0.958364,-0.269075,0.0043491,0.64448
0.70208,0.667481,-0.373113,0.0040425,0.79585
0.484988,0.730285,-0.255353,0.00573112,0.68294
0.541,0.486446,-0.0999212,0.0062379,0.71665
0.762432,0.22204,-0.103714,0.00620981,0.69669
0.777993,0.106216,-0.0821123,0.0062621,0.6934
0.777993,0.106216,-0.0821123,0.0062621,0.64316
1.05037,0.019516,-0.244111,0.0118314,0.76531
1.05037,0.019516,-0.244111,0.0118314,0.81459
0.884993,0.178809,-0.213779,0.00516411,0.72892
0.642071,0.449515,-0.152626,0.0059995,0.7123
0.642071,0.449515,-0.152626,0.0059995,0.6267
0.667383,0.652458,-0.374491,0.00381616,0.78861
0.667383,0.652458,-0.374491,0.00381616,0.75952
0.546465,0.771606,-0.402793,0.0030486,0.73271
0.546465,0.771606,-0.402793,0.0030486,0.48375
0.546465,0.771606,-0.402793,0.0030486,0.55151
0.609594,0.977393,-0.327119,0.00561007,0.70222
0.878824,1.01678,0.354295,0.0365954,0.85438
0.878824,1.01678,0.354295,0.0365954,0.86367
0.836782,0.879659,-0.129596,0.0220543,0.84451
0.581273,1.17191,0.14086,0.0127412,0.628
0.581273,1.17191,0.14086,0.0127412,0.81223
0.581273,1.17191,0.14086,0.0127412,0.40549
0.581273,1.17191,0.14086,0.0127412,0.57554
0.581273,1.17191,0.14086,0.0127412,0.74614
0.550513,1.08223,-0.0983123,0.00742979,0.61905
0.550513,1.08223,-0.0983123,0.00742979,0.34903
0.550513,1.08223,-0.0983123,0.00742979,0.53524
0.502151,0.784957,-0.299556,0.00449723,0.66946
0.63053,0.591757,-0.310528,0.00427159,0.7666
0.63053,0.591757,-0.310528,0.00427159,0.6198
0.63053,0.591757,-0.310528,0.00427159,0.7869
0.63053,0.591757,-0.310528,0.00427159,0.73483
0.56248,0.601961,-0.291468,0.00447944,0.77791
0.56248,0.601961,-0.291468,0.00447944,0.43482
0.56248,0.601961,-0.291468,0.00447944,0.52015
0.56248,0.601961,-0.291468,0.00447944,0.7249
0.783573,0.66727,-0.33012,0.00659773,0.79086
0.595025,0.789964,-0.438093,0.0021569,0.76863
0.61535,0.818762,-0.444742,0.00251738,0.77342
0.61535,0.818762,-0.444742,0.00251738,0.44325
0.61535,0.818762,-0.444742,0.00251738,0.56513
0.809377,0.518922,-0.285724,0.00505003,0.76016
0.740762,0.484531,-0.251518,0.00497732,0.73816
1.02126,0.22029,-0.233321,0.00871758,0.76465
1.09579,0.00717143,-0.226893,0.0110876,0.77653
1.09579,0.00717143,-0.226893,0.0110876,0.79147
1.18857,0.279933,-0.0626451,0.028959,0.79429
0.973333,0.281595,-0.244609,0.00853515,0.75767
1.24003,0.270253,0.117124,0.0596289,0.80201
1.49937,0.00506368,1.04301,0.098572,0.83259
1.48088,0.0612906,1.02748,0.0866773,0.83147
1.26426,0.254875,0.13435,0.037316,0.80869
1.01093,0.463218,-0.200502,0.0141701,0.78031
1.01093,0.463218,-0.200502,0.0141701,0.81229
0.821993,0.27322,-0.188897,0.00547781,0.71981
0.733907,0.5146,-0.266696,0.00498514,0.7428
0.917789,0.431667,-0.249491,0.00872983,0.76075
1.16016,0.447306,0.0566434,0.0302417,0.80225
1.12356,0.219884,-0.16518,0.0198757,0.78658
1.12356,0.219884,-0.16518,0.0198757,0.79763
0.93754,0.504509,-0.243083,0.0112105,0.7741
0.893004,0.393077,-0.249494,0.00659526,0.75247
1.1825,0.337967,-0.00288287,0.0279584,0.798
1.29922,0.124159,0.222062,0.0398817,0.80938
1.2136,0.343794,0.0785031,0.0385606,0.80401
1.2136,0.343794,0.0785031,0.0385606,0.82852
0.971787,0.427342,-0.243392,0.010491,0.7709
1.21842,0.410519,0.168639,0.0382149,0.80537
1.21842,0.410519,0.168639,0.0382149,0.81126
1.21842,0.410519,0.168639,0.0382149,0.84069
1.21842,0.410519,0.168639,0.0382149,0.82409
1.27951,0.139088,0.143393,0.0419454,0.80901
1.28486,0.0101543,0.0794559,0.036364,0.80794
0.996517,0.232404,-0.252054,0.00945611,0.75988
0.996517,0.232404,-0.252054,0.00945611,0.79012
0.826405,0.134277,-0.155856,0.00548404,0.71224
0.733418,0.217515,-0.0431112,0.00592207,0.68422
