sigma,mu,exp_H,error,acceptance
0.864152,0.682479,-0.243271,0.0121245,0.79748
0.891311,0.637351,-0.254089,0.0130577,0.78968
0.952708,0.57518,-0.219445,0.0179974,0.78839
0.946523,0.498563,-0.252113,0.0102626,0.77475
0.849124,0.556117,-0.283281,0.00871553,0.76789
0.849124,0.556117,-0.283281,0.00871553,0.78629
0.911311,0.588374,-0.245487,0.0148588,0.78212
0.911311,0.588374,-0.245487,0.0148588,0.80063
0.814043,0.659453,-0.322814,0.00626275,0.79343
0.815497,0.613308,-0.312604,0.0084369,0.77619
0.784643,0.671909,-0.338422,0.00601372,0.79141
0.719166,0.707894,-0.384166,0.00491494,0.80495
0.656071,0.735621,-0.425549,0.00306393,0.81301
0.716017,0.676661,-0.37114,0.00401971,0.79787
0.716017,0.676661,-0.37114,0.00401971,0.81644
0.678324,0.579419,-0.310167,0.00422527,0.76158
0.754045,0.61623,-0.32361,0.00686678,0.77849
0.762389,0.614756,-0.321175,0.00602356,0.77865
0.670693,0.705647,-0.405296,0.00333792,0.8097
0.670693,0.705647,-0.405296,0.00333792,0.78321
0.693359,0.7684,-0.407893,0.00477343,0.82103
0.598892,0.852416,-0.42901,0.00249736,0.74703
0.598892,0.852416,-0.42901,0.00249736,0.67571
0.68502,0.812089,-0.417069,0.00511266,0.81696
0.643203,0.784169,-0.437546,0.00359694,0.80226
0.545043,0.720372,-0.381076,0.00329741,0.75209
0.509264,0.748477,-0.314474,0.00496727,0.70295
0.509264,0.748477,-0.314474,0.00496727,0.61808
0.509264,0.748477,-0.314474,0.00496727,0.55188
0.49597,0.691016,-0.270901,0.00539212,0.72274
0.57211,0.752612,-0.420058,0.00280084,0.76631
0.609462,0.760619,-0.434436,0.00225456,0.78867
0.604887,0.675483,-0.392541,0.00339657,0.79681
0.616518,0.603414,-0.31858,0.00369873,0.77374
0.590953,0.679031,-0.391955,0.00302785,0.79501
0.590953,0.679031,-0.391955,0.00302785,0.79203
0.585158,0.63413,-0.339596,0.00408407,0.78923
0.585158,0.63413,-0.339596,0.00408407,0.74994
0.585158,0.63413,-0.339596,0.00408407,0.75838
0.585158,0.63413,-0.339596,0.00408407,0.76242
0.585158,0.63413,-0.339596,0.00408407,0.75928
0.489053,0.718532,-0.269165,0.00582463,0.69506
0.504577,0.628837,-0.265629,0.00615259,0.75688
0.504577,0.628837,-0.265629,0.00615259,0.67787
0.504577,0.628837,-0.265629,0.00615259,0.60916
0.504577,0.628837,-0.265629,0.00615259,0.64552
0.570055,0.609313,-0.305979,0.00455222,0.78126
0.570055,0.609313,-0.305979,0.00455222,0.75339
0.570055,0.609313,-0.305979,0.00455222,0.76591
0.659999,0.698289,-0.410232,0.00320312,0.805
0.648843,0.733079,-0.419977,0.00263823,0.81308
0.663292,0.748639,-0.424827,0.00299482,0.81492
0.651441,0.760314,-0.430282,0.00329656,0.81118
0.679757,0.845998,-0.399209,0.0056955,0.8052
0.712985,0.826923,-0.378805,0.00761247,0.82772
0.712985,0.826923,-0.378805,0.00761247,0.83204
0.712985,0.826923,-0.378805,0.00761247,0.83858
0.712985,0.826923,-0.378805,0.00761247,0.84418
0.712985,0.826923,-0.378805,0.00761247,0.80805
0.712985,0.826923,-0.378805,0.00761247,0.83974
0.712985,0.826923,-0.378805,0.00761247,0.82684
0.712985,0.826923,-0.378805,0.00761247,0.83121
0.684082,0.919735,-0.34509,0.00951417,0.78824
0.685108,0.90945,-0.35515,0.00728523,0.79337
0.670489,0.904361,-0.361718,0.00754592,0.78202
0.670489,0.904361,-0.361718,0.00754592,0.69605
0.630775,0.886884,-0.421023,0.00412433,0.75952
0.665296,0.846876,-0.428006,0.00503527,0.80064
0.716824,0.76463,-0.401381,0.00562866,0.82109
0.716824,0.76463,-0.401381,0.00562866,0.80087
0.797753,0.695857,-0.341342,0.00738595,0.80019
0.797753,0.695857,-0.341342,0.00738595,0.78088
0.730906,0.596857,-0.32399,0.00564739,0.76901
0.758567,0.637897,-0.334935,0.00719397,0.78113
0.66466,0.636099,-0.366095,0.00397198,0.78378
0.66466,0.636099,-0.366095,0.00397198,0.74336
0.641815,0.682022,-0.393926,0.00318323,0.80257
0.641815,0.682022,-0.393926,0.00318323,0.78134
0.650714,0.700437,-0.410057,0.00358592,0.8071
0.650714,0.700437,-0.410057,0.00358592,0.80389
0.627884,0.74903,-0.440216,0.00218506,0.80237
0.661656,0.763067,-0.430285,0.00317501,0.81502
0.639741,0.763324,-0.435325,0.00283081,0.80618
0.639741,0.763324,-0.435325,0.00283081,0.68772
0.639741,0.763324,-0.435325,0.00283081,0.80506
0.639741,0.763324,-0.435325,0.00283081,0.72005
0.69802,0.677871,-0.383198,0.00375913,0.79652
0.717448,0.682392,-0.36545,0.00586466,0.79958
0.717448,0.682392,-0.36545,0.00586466,0.82543
0.752577,0.686148,-0.353438,0.00646094,0.79766
0.761438,0.653727,-0.340809,0.00600053,0.78763
0.761438,0.653727,-0.340809,0.00600053,0.81209
0.756676,0.738339,-0.350335,0.00933716,0.81502
0.756676,0.738339,-0.350335,0.00933716,0.82107
0.710475,0.670909,-0.372613,0.00442955,0.79585
0.759808,0.593205,-0.317181,0.00395168,0.77221
0.789097,0.549104,-0.302967,0.00511452,0.75889
0.83086,0.617599,-0.308898,0.00628168,0.78366
0.83086,0.617599,-0.308898,0.00628168,0.78487
0.801046,0.561688,-0.294889,0.00748251,0.76385
