sigma,mu,exp_H,error,acceptance
0.915064,0.4063,-0.263694,0.00634652,0.75705
0.915064,0.4063,-0.263694,0.00634652,0.64675
0.898722,0.253229,-0.221621,0.00728123,0.73921
0.923667,0.0940889,-0.230281,0.00731176,0.73749
0.923667,0.0940889,-0.230281,0.00731176,0.67899
0.78383,0.230175,-0.118621,0.00629427,0.7032
0.78383,0.230175,-0.118621,0.00629427,0.61527
1.01555,0.176449,-0.258036,0.00860117,0.75785
1.03463,0.0567349,-0.23886,0.0119494,0.76115
0.866723,0.346809,-0.242802,0.00630512,0.74045
0.967285,0.298672,-0.246328,0.00868223,0.75671
1.06943,0.195657,-0.215835,0.0131867,0.7748
1.06943,0.195657,-0.215835,0.0131867,0.80146
1.06943,0.195657,-0.215835,0.0131867,0.81139
1.10292,0.261287,-0.217886,0.0128866,0.78224
0.933923,0.545774,-0.2505,0.0118421,0.77936
0.982919,0.582368,-0.153576,0.0218664,0.78996
0.740123,0.324897,-0.126391,0.00610128,0.70421
0.876209,0.505283,-0.297219,0.00575833,0.76447
0.876209,0.505283,-0.297219,0.00575833,0.83028
0.861944,0.251225,-0.221467,0.00537529,0.73115
0.725661,0.0462011,0.0245841,0.00676992,0.67008
0.725661,0.0462011,0.0245841,0.00676992,0.51123
0.699181,0.157943,0.0387245,0.00692185,0.66684
0.876255,0.153616,-0.198142,0.00692564,0.72402
0.852488,0.152946,-0.187494,0.00597446,0.71831
0.694841,0.43843,-0.172924,0.00514483,0.71891
0.620127,0.516081,-0.216659,0.00443803,0.73383
0.620127,0.516081,-0.216659,0.00443803,0.66875
0.840459,0.396648,-0.239708,0.00578449,0.74013
0.840459,0.396648,-0.239708,0.00578449,0.79547
0.840459,0.396648,-0.239708,0.00578449,0.64577
1.01082,0.233545,-0.252547,0.00970141,0.76094
0.754979,0.326853,-0.149221,0.00557485,0.70998
0.961807,0.0692294,-0.241091,0.00810288,0.74708
0.961807,0.0692294,-0.241091,0.00810288,0.79979
0.961807,0.0692294,-0.241091,0.00810288,0.78219
1.05045,0.328373,-0.213686,0.0139742,0.7755
0.811434,0.591146,-0.314362,0.00674445,0.7745
0.68564,0.442657,-0.17145,0.00538071,0.71673
0.68564,0.442657,-0.17145,0.00538071,0.61326
0.68564,0.442657,-0.17145,0.00538071,0.59107
0.68564,0.442657,-0.17145,0.00538071,0.55663
0.664871,0.544418,-0.275386,0.00509205,0.74647
0.664871,0.544418,-0.275386,0.00509205,0.52932
0.664871,0.544418,-0.275386,0.00509205,0.53285
0.8448,0.431181,-0.254725,0.00600698,0.74866
1.06319,0.37946,-0.188306,0.0208458,0.78341
1.11251,0.248355,-0.176611,0.0184327,0.78384
0.963685,0.290872,-0.231724,0.0101047,0.75782
0.963685,0.290872,-0.231724,0.0101047,0.79846
1.07882,0.306515,-0.166576,0.0186104,0.77774
1.07882,0.306515,-0.166576,0.0186104,0.82102
1.285,0.174003,0.26843,0.0674196,0.806
1.39089,0.126036,0.477084,0.0650395,0.81911
1.39089,0.126036,0.477084,0.0650395,0.84745
1.31892,0.0901262,0.242746,0.045208,0.81277
1.10973,0.138981,-0.180075,0.0170867,0.77872
1.08838,0.327487,-0.163308,0.0195729,0.78197
1.30437,0.0918755,0.274637,0.0596373,0.80887
1.23889,0.325571,0.155055,0.0402121,0.80532
0.952616,0.145229,-0.253152,0.00602001,0.74538
0.69875,0.22505,0.00409723,0.00633043,0.67574
0.720243,0.407214,-0.172973,0.00531979,0.71353
0.790334,0.523648,-0.291712,0.00481613,0.75398
1.05089,0.6855,0.0478083,0.0351399,0.81401
0.797011,0.937256,-0.117899,0.022003,0.84236
1.05264,0.738366,0.138582,0.0374337,0.81879
1.05264,0.738366,0.138582,0.0374337,0.8419
0.819914,0.475599,-0.269418,0.00682896,0.75221
0.820992,0.466972,-0.261568,0.00522236,0.75064
0.939029,0.462403,-0.239264,0.0155784,0.76803
0.808668,0.423195,-0.242665,0.00513664,0.73777
0.808668,0.423195,-0.242665,0.00513664,0.79109
0.808668,0.423195,-0.242665,0.00513664,0.6704
0.808668,0.423195,-0.242665,0.00513664,0.81249
1.0211,0.432357,-0.196631,0.0220418,0.7802
1.0211,0.432357,-0.196631,0.0220418,0.78998
1.0211,0.432357,-0.196631,0.0220418,0.81253
0.829982,0.341308,-0.226664,0.00558078,0.72738
0.829982,0.341308,-0.226664,0.00558078,0.7921
0.582761,0.314025,0.137179,0.0073115,0.64976
0.880366,0.354245,-0.253823,0.00764355,0.7452
0.880366,0.354245,-0.253823,0.00764355,0.77992
0.880366,0.354245,-0.253823,0.00764355,0.78838
0.883985,0.528078,-0.276006,0.00954135,0.77108
0.846302,0.60717,-0.29675,0.00786565,0.78244
0.863655,0.713623,-0.268093,0.0118454,0.80625
0.863655,0.713623,-0.268093,0.0118454,0.81827
0.863655,0.713623,-0.268093,0.0118454,0.83077
0.863655,0.713623,-0.268093,0.0118454,0.81412
0.863655,0.713623,-0.268093,0.0118454,0.86187
0.830995,0.535666,-0.290991,0.00563531,0.7616
0.830995,0.535666,-0.290991,0.00563531,0.78933
0.83467,0.804357,-0.235566,0.0142831,0.82886
0.83467,0.804357,-0.235566,0.0142831,0.83197
0.735733,0.899398,-0.259282,0.0144842,0.82666
0.735733,0.899398,-0.259282,0.0144842,0.84433
0.735733,0.899398,-0.259282,0.0144842,0.82331
0.534807,1.0103,-0.212842,0.00501805,0.62088
