sigma,mu,exp_H,error,acceptance
0.629025,0.895964,-0.402877,0.00498393,0.75582
0.673878,0.884835,-0.386983,0.00651064,0.79241
0.691636,0.854529,-0.395705,0.00752946,0.81406
0.680673,0.86775,-0.387844,0.00631356,0.80303
0.692405,0.854442,-0.391297,0.00679633,0.81496
0.692405,0.854442,-0.391297,0.00679633,0.84225
0.766298,0.891589,-0.285328,0.0127504,0.83575
0.766298,0.891589,-0.285328,0.0127504,0.81931
0.766298,0.891589,-0.285328,0.0127504,0.85428
0.666559,0.97479,-0.280218,0.0112019,0.75787
0.627679,0.990797,-0.274747,0.00816804,0.71574
0.627679,0.990797,-0.274747,0.00816804,0.75855
0.627679,0.990797,-0.274747,0.00816804,0.72402
0.627679,0.990797,-0.274747,0.00816804,0.7108
0.572572,0.936787,-0.358246,0.00360501,0.68505
0.647202,0.911229,-0.380535,0.00672916,0.76383
0.647202,0.911229,-0.380535,0.00672916,0.64643
0.647202,0.911229,-0.380535,0.00672916,0.76381
0.587955,0.888858,-0.408633,0.00335171,0.72013
0.587955,0.888858,-0.408633,0.00335171,0.73422
0.587955,0.888858,-0.408633,0.00335171,0.66685
0.587955,0.888858,-0.408633,0.00335171,0.73683
0.587955,0.888858,-0.408633,0.00335171,0.76438
0.587955,0.888858,-0.408633,0.00335171,0.75738
0.587955,0.888858,-0.408633,0.00335171,0.80383
0.585667,0.859269,-0.423387,0.00278661,0.73175
0.585667,0.859269,-0.423387,0.00278661,0.67972
0.585667,0.859269,-0.423387,0.00278661,0.62295
0.585667,0.859269,-0.423387,0.00278661,0.73908
0.585667,0.859269,-0.423387,0.00278661,0.68041
0.585667,0.859269,-0.423387,0.00278661,0.68973
0.585667,0.859269,-0.423387,0.00278661,0.75236
0.565235,0.810422,-0.417403,0.00240296,0.73321
0.632796,0.75277,-0.432938,0.00396381,0.80624
0.632796,0.75277,-0.432938,0.00396381,0.81785
0.632796,0.75277,-0.432938,0.00396381,0.79001
0.632796,0.75277,-0.432938,0.00396381,0.7739
0.632796,0.75277,-0.432938,0.00396381,0.81398
0.632796,0.75277,-0.432938,0.00396381,0.78324
0.59222,0.839463,-0.43054,0.00270991,0.74442
0.583251,0.771315,-0.433034,0.00246173,0.76546
0.66971,0.854985,-0.41363,0.00569512,0.79813
0.66971,0.854985,-0.41363,0.00569512,0.82641
0.66971,0.854985,-0.41363,0.00569512,0.8214
0.651146,0.762917,-0.435483,0.00311782,0.80737
0.66156,0.733173,-0.421424,0.00307702,0.81317
0.66156,0.733173,-0.421424,0.00307702,0.82901
0.66156,0.733173,-0.421424,0.00307702,0.78968
0.66156,0.733173,-0.421424,0.00307702,0.78449
0.632083,0.786362,-0.441215,0.00334622,0.79593
0.624253,0.797836,-0.447194,0.00277889,0.78838
0.624253,0.797836,-0.447194,0.00277889,0.80102
0.624253,0.797836,-0.447194,0.00277889,0.7859
0.624253,0.797836,-0.447194,0.00277889,0.77695
0.624253,0.797836,-0.447194,0.00277889,0.77821
0.624253,0.797836,-0.447194,0.00277889,0.78399
0.624253,0.797836,-0.447194,0.00277889,0.81552
0.624253,0.797836,-0.447194,0.00277889,0.79587
0.666846,0.774488,-0.424152,0.0048489,0.81339
0.666846,0.774488,-0.424152,0.0048489,0.81894
0.649202,0.832072,-0.430076,0.00426341,0.79346
0.564313,0.899021,-0.38056,0.00343049,0.69141
0.564313,0.899021,-0.38056,0.00343049,0.61118
0.564313,0.899021,-0.38056,0.00343049,0.61982
0.564313,0.899021,-0.38056,0.00343049,0.58095
0.60623,0.832394,-0.436939,0.00339045,0.75994
0.618559,0.869528,-0.433249,0.00330042,0.75626
0.618559,0.869528,-0.433249,0.00330042,0.81914
0.618559,0.869528,-0.433249,0.00330042,0.8147
0.618559,0.869528,-0.433249,0.00330042,0.82284
0.618559,0.869528,-0.433249,0.00330042,0.70482
0.618559,0.869528,-0.433249,0.00330042,0.66151
0.618559,0.869528,-0.433249,0.00330042,0.72656
0.564342,0.84205,-0.409491,0.00248148,0.71755
0.617202,0.823385,-0.441001,0.00298304,0.77435
0.617202,0.823385,-0.441001,0.00298304,0.77042
0.590606,0.772759,-0.436835,0.0021892,0.77242
0.63154,0.763483,-0.43494,0.00207393,0.80124
0.63154,0.763483,-0.43494,0.00207393,0.78996
0.63154,0.763483,-0.43494,0.00207393,0.81674
0.65852,0.790913,-0.434683,0.00371447,0.80766
0.65852,0.790913,-0.434683,0.00371447,0.82106
0.65852,0.790913,-0.434683,0.00371447,0.82534
0.65852,0.790913,-0.434683,0.00371447,0.81934
0.652021,0.818888,-0.429628,0.0051529,0.79792
0.652021,0.818888,-0.429628,0.0051529,0.74848
0.652021,0.818888,-0.429628,0.0051529,0.81236
0.704192,0.801,-0.410508,0.00525199,0.82514
0.704192,0.801,-0.410508,0.00525199,0.83421
0.684686,0.85789,-0.393308,0.00808763,0.80773
0.684686,0.85789,-0.393308,0.00808763,0.82766
0.728562,0.817892,-0.374889,0.00865614,0.83114
0.638217,0.738154,-0.426723,0.0025871,0.80904
0.638217,0.738154,-0.426723,0.0025871,0.7763
0.638217,0.738154,-0.426723,0.0025871,0.7187
0.638217,0.738154,-0.426723,0.0025871,0.81783
0.638217,0.738154,-0.426723,0.0025871,0.78971
0.608593,0.754917,-0.437179,0.00260777,0.78988
0.608593,0.754917,-0.437179,0.00260777,0.82151
0.602835,0.755582,-0.435723,0.00302808,0.7847
