sigma,mu,exp_H,error,acceptance
0.628465,0.806139,-0.449352,0.0024211,0.7912
0.628465,0.806139,-0.449352,0.0024211,0.78688
0.628465,0.806139,-0.449352,0.0024211,0.79097
0.628465,0.806139,-0.449352,0.0024211,0.78441
0.628465,0.806139,-0.449352,0.0024211,0.79704
0.628465,0.806139,-0.449352,0.0024211,0.79245
0.628465,0.806139,-0.449352,0.0024211,0.78564
0.628465,0.806139,-0.449352,0.0024211,0.78459
0.628465,0.806139,-0.449352,0.0024211,0.7936
0.628465,0.806139,-0.449352,0.0024211,0.78453
0.628465,0.806139,-0.449352,0.0024211,0.79055
0.628465,0.806139,-0.449352,0.0024211,0.79191
0.628465,0.806139,-0.449352,0.0024211,0.77558
0.628465,0.806139,-0.449352,0.0024211,0.79176
0.628465,0.806139,-0.449352,0.0024211,0.79571
0.628465,0.806139,-0.449352,0.0024211,0.78428
0.628465,0.806139,-0.449352,0.0024211,0.78904
0.628465,0.806139,-0.449352,0.0024211,0.7827
0.628465,0.806139,-0.449352,0.0024211,0.7902
0.628465,0.806139,-0.449352,0.0024211,0.78473
0.628465,0.806139,-0.449352,0.0024211,0.7861
0.628465,0.806139,-0.449352,0.0024211,0.79278
0.628465,0.806139,-0.449352,0.0024211,0.78871
0.628465,0.806139,-0.449352,0.0024211,0.78545
0.628465,0.806139,-0.449352,0.0024211,0.79466
0.628465,0.806139,-0.449352,0.0024211,0.78947
0.628465,0.806139,-0.449352,0.0024211,0.78455
0.628465,0.806139,-0.449352,0.0024211,0.78772
0.628465,0.806139,-0.449352,0.0024211,0.78609
0.628465,0.806139,-0.449352,0.0024211,0.7926
0.628465,0.806139,-0.449352,0.0024211,0.78099
0.628465,0.806139,-0.449352,0.0024211,0.78354
0.628465,0.806139,-0.449352,0.0024211,0.78866
0.628465,0.806139,-0.449352,0.0024211,0.77979
0.628465,0.806139,-0.449352,0.0024211,0.78649
0.628465,0.806139,-0.449352,0.0024211,0.7844
0.628465,0.806139,-0.449352,0.0024211,0.78285
0.628465,0.806139,-0.449352,0.0024211,0.79194
0.628465,0.806139,-0.449352,0.0024211,0.78416
0.628465,0.806139,-0.449352,0.0024211,0.79161
0.628465,0.806139,-0.449352,0.0024211,0.78298
0.628465,0.806139,-0.449352,0.0024211,0.78762
0.628465,0.806139,-0.449352,0.0024211,0.7901
0.628465,0.806139,-0.449352,0.0024211,0.7922
0.628465,0.806139,-0.449352,0.0024211,0.78674
0.628465,0.806139,-0.449352,0.0024211,0.78088
0.628465,0.806139,-0.449352,0.0024211,0.7891
0.628465,0.806139,-0.449352,0.0024211,0.79
0.628465,0.806139,-0.449352,0.0024211,0.78342
0.628465,0.806139,-0.449352,0.0024211,0.78282
0.628465,0.806139,-0.449352,0.0024211,0.79559
0.628465,0.806139,-0.449352,0.0024211,0.79214
0.628465,0.806139,-0.449352,0.0024211,0.78946
0.628465,0.806139,-0.449352,0.0024211,0.79204
0.628465,0.806139,-0.449352,0.0024211,0.78397
0.628465,0.806139,-0.449352,0.0024211,0.78596
0.628465,0.806139,-0.449352,0.0024211,0.78624
0.628465,0.806139,-0.449352,0.0024211,0.78511
0.628465,0.806139,-0.449352,0.0024211,0.7882
0.628465,0.806139,-0.449352,0.0024211,0.79396
0.628465,0.806139,-0.449352,0.0024211,0.77995
0.628465,0.806139,-0.449352,0.0024211,0.78885
0.628465,0.806139,-0.449352,0.0024211,0.78615
0.631632,0.805942,-0.45005,0.00190834,0.79253
0.631632,0.805942,-0.45005,0.00190834,0.78865
0.631632,0.805942,-0.45005,0.00190834,0.78218
0.631632,0.805942,-0.45005,0.00190834,0.79887
0.631632,0.805942,-0.45005,0.00190834,0.79539
0.631632,0.805942,-0.45005,0.00190834,0.78665
0.631632,0.805942,-0.45005,0.00190834,0.78792
0.631632,0.805942,-0.45005,0.00190834,0.79035
0.631632,0.805942,-0.45005,0.00190834,0.78713
0.631632,0.805942,-0.45005,0.00190834,0.78934
0.631632,0.805942,-0.45005,0.00190834,0.78878
0.631632,0.805942,-0.45005,0.00190834,0.78894
0.631632,0.805942,-0.45005,0.00190834,0.7885
0.631632,0.805942,-0.45005,0.00190834,0.78585
0.631632,0.805942,-0.45005,0.00190834,0.79283
0.631632,0.805942,-0.45005,0.00190834,0.78856
0.626233,0.81514,-0.449462,0.00206847,0.78252
0.626233,0.81514,-0.449462,0.00206847,0.77653
0.626233,0.81514,-0.449462,0.00206847,0.78087
0.626233,0.81514,-0.449462,0.00206847,0.78536
0.626233,0.81514,-0.449462,0.00206847,0.77351
0.626233,0.81514,-0.449462,0.00206847,0.78962
0.626233,0.81514,-0.449462,0.00206847,0.78919
0.626233,0.81514,-0.449462,0.00206847,0.78007
0.626233,0.81514,-0.449462,0.00206847,0.78906
0.626233,0.81514,-0.449462,0.00206847,0.78813
0.626233,0.81514,-0.449462,0.00206847,0.77334
0.626233,0.81514,-0.449462,0.00206847,0.78801
0.626233,0.81514,-0.449462,0.00206847,0.78145
0.626233,0.81514,-0.449462,0.00206847,0.785
0.626233,0.81514,-0.449462,0.00206847,0.77559
0.626233,0.81514,-0.449462,0.00206847,0.78426
0.626233,0.81514,-0.449462,0.00206847,0.77839
0.626233,0.81514,-0.449462,0.00206847,0.78051
0.626233,0.81514,-0.449462,0.00206847,0.7744
0.626233,0.81514,-0.449462,0.00206847,0.77351
0.626233,0.81514,-0.449462,0.00206847,0.78318
0.626233,0.81514,-0.449462,0.00206847,0.78462
0.626233,0.81514,-0.449462,0.00206847,0.78496
0.626233,0.81514,-0.449462,0.00206847,0.78876
0.626233,0.81514,-0.449462,0.00206847,0.78411
0.626233,0.81514,-0.449462,0.00206847,0.78893
0.626233,0.81514,-0.449462,0.00206847,0.78676
0.626233,0.81514,-0.449462,0.00206847,0.77911
0.626233,0.81514,-0.449462,0.00206847,0.78207
0.626233,0.81514,-0.449462,0.00206847,0.78613
0.626233,0.81514,-0.449462,0.00206847,0.78752
0.626233,0.81514,-0.449462,0.00206847,0.78475
0.626233,0.81514,-0.449462,0.00206847,0.79066
0.626233,0.81514,-0.449462,0.00206847,0.78033
0.626233,0.81514,-0.449462,0.00206847,0.78883
0.626233,0.81514,-0.449462,0.00206847,0.78244
0.626233,0.81514,-0.449462,0.00206847,0.78399
0.626233,0.81514,-0.449462,0.00206847,0.77726
0.626233,0.81514,-0.449462,0.00206847,0.7873
0.626233,0.81514,-0.449462,0.00206847,0.78665
0.626233,0.81514,-0.449462,0.00206847,0.77566
0.626233,0.81514,-0.449462,0.00206847,0.79029
0.626233,0.81514,-0.449462,0.00206847,0.77522
0.626233,0.81514,-0.449462,0.00206847,0.78703
0.626233,0.81514,-0.449462,0.00206847,0.78478
0.626233,0.81514,-0.449462,0.00206847,0.78052
0.626233,0.81514,-0.449462,0.00206847,0.7828
0.626233,0.81514,-0.449462,0.00206847,0.78241
0.626233,0.81514,-0.449462,0.00206847,0.78184
0.626233,0.81514,-0.449462,0.00206847,0.78492
0.626233,0.81514,-0.449462,0.00206847,0.78688
0.626233,0.81514,-0.449462,0.00206847,0.78731
0.626233,0.81514,-0.449462,0.00206847,0.77824
0.626233,0.81514,-0.449462,0.00206847,0.7837
0.626233,0.81514,-0.449462,0.00206847,0.78294
0.626233,0.81514,-0.449462,0.00206847,0.78464
0.626233,0.81514,-0.449462,0.00206847,0.78275
0.626233,0.81514,-0.449462,0.00206847,0.77692
0.626233,0.81514,-0.449462,0.00206847,0.79237
0.626233,0.81514,-0.449462,0.00206847,0.78017
0.626233,0.81514,-0.449462,0.00206847,0.78729
0.626233,0.81514,-0.449462,0.00206847,0.77903
0.626233,0.81514,-0.449462,0.00206847,0.78697
0.626233,0.81514,-0.449462,0.00206847,0.78622
0.626233,0.81514,-0.449462,0.00206847,0.77758
0.626233,0.81514,-0.449462,0.00206847,0.78584
0.626233,0.81514,-0.449462,0.00206847,0.77751
0.626233,0.81514,-0.449462,0.00206847,0.77978
0.626233,0.81514,-0.449462,0.00206847,0.77418
0.626233,0.81514,-0.449462,0.00206847,0.78643
0.626233,0.81514,-0.449462,0.00206847,0.7794
0.626233,0.81514,-0.449462,0.00206847,0.78255
0.626233,0.81514,-0.449462,0.00206847,0.78996
0.626233,0.81514,-0.449462,0.00206847,0.78784
0.626233,0.81514,-0.449462,0.00206847,0.78828
0.626233,0.81514,-0.449462,0.00206847,0.79475
0.626233,0.81514,-0.449462,0.00206847,0.78194
0.626233,0.81514,-0.449462,0.00206847,0.78139
0.626233,0.81514,-0.449462,0.00206847,0.78755
0.626233,0.81514,-0.449462,0.00206847,0.77327
0.626233,0.81514,-0.449462,0.00206847,0.77656
0.626233,0.81514,-0.449462,0.00206847,0.77606
0.626233,0.81514,-0.449462,0.00206847,0.77621
0.626233,0.81514,-0.449462,0.00206847,0.78801
0.626233,0.81514,-0.449462,0.00206847,0.77991
0.626233,0.81514,-0.449462,0.00206847,0.78603
0.626233,0.81514,-0.449462,0.00206847,0.77892
0.626233,0.81514,-0.449462,0.00206847,0.77837
0.626233,0.81514,-0.449462,0.00206847,0.7827
0.626233,0.81514,-0.449462,0.00206847,0.77762
0.626233,0.81514,-0.449462,0.00206847,0.78258
0.626233,0.81514,-0.449462,0.00206847,0.78489
0.626233,0.81514,-0.449462,0.00206847,0.78207
0.626233,0.81514,-0.449462,0.00206847,0.78438
0.626233,0.81514,-0.449462,0.00206847,0.78573
0.626233,0.81514,-0.449462,0.00206847,0.77446
0.626233,0.81514,-0.449462,0.00206847,0.78385
0.626233,0.81514,-0.449462,0.00206847,0.78608
0.626233,0.81514,-0.449462,0.00206847,0.78021
0.626233,0.81514,-0.449462,0.00206847,0.78967
0.626233,0.81514,-0.449462,0.00206847,0.77641
0.626233,0.81514,-0.449462,0.00206847,0.78231
0.626233,0.81514,-0.449462,0.00206847,0.78772
0.626233,0.81514,-0.449462,0.00206847,0.77819
