sigma,mu,exp_H,error,acceptance
0.808171,0.512947,-0.284262,0.00640783,0.75513
0.808171,0.512947,-0.284262,0.00640783,0.80418
0.808171,0.512947,-0.284262,0.00640783,0.79831
0.808171,0.512947,-0.284262,0.00640783,0.76002
1.02766,0.306538,-0.244476,0.0101796,0.7697
0.944596,0.568446,-0.228992,0.0150682,0.78473
0.944596,0.568446,-0.228992,0.0150682,0.83616
0.944596,0.568446,-0.228992,0.0150682,0.68755
0.903504,0.695632,-0.224542,0.0146182,0.80198
0.632219,0.668044,-0.386513,0.00263314,0.80179
0.632219,0.668044,-0.386513,0.00263314,0.80668
0.632219,0.668044,-0.386513,0.00263314,0.75663
0.63895,0.758833,-0.439788,0.00240896,0.80361
0.63895,0.758833,-0.439788,0.00240896,0.72333
0.63895,0.758833,-0.439788,0.00240896,0.69065
0.63895,0.758833,-0.439788,0.00240896,0.7712
0.63895,0.758833,-0.439788,0.00240896,0.74298
0.63895,0.758833,-0.439788,0.00240896,0.75219
0.543781,0.858767,-0.378076,0.00352657,0.68697
0.543781,0.858767,-0.378076,0.00352657,0.64789
0.543781,0.858767,-0.378076,0.00352657,0.81655
0.543781,0.858767,-0.378076,0.00352657,0.43549
0.543781,0.858767,-0.378076,0.00352657,0.57184
0.543781,0.858767,-0.378076,0.00352657,0.77959
0.543781,0.858767,-0.378076,0.00352657,0.79641
0.543781,0.858767,-0.378076,0.00352657,0.35386
0.543781,0.858767,-0.378076,0.00352657,0.35313
0.543781,0.858767,-0.378076,0.00352657,0.54202
0.543781,0.858767,-0.378076,0.00352657,0.79498
0.543781,0.858767,-0.378076,0.00352657,0.77785
0.543781,0.858767,-0.378076,0.00352657,0.36094
0.543781,0.858767,-0.378076,0.00352657,0.72773
0.574965,0.829173,-0.430675,0.00242205,0.73327
0.574965,0.829173,-0.430675,0.00242205,0.83937
0.647973,0.550565,-0.268712,0.00470604,0.74978
0.754631,0.721298,-0.360021,0.00635027,0.80636
0.754631,0.721298,-0.360021,0.00635027,0.80232
0.53195,0.626166,-0.28828,0.00478751,0.77225
0.53195,0.626166,-0.28828,0.00478751,0.70174
0.53195,0.626166,-0.28828,0.00478751,0.44275
0.53195,0.626166,-0.28828,0.00478751,0.68116
0.53195,0.626166,-0.28828,0.00478751,0.49936
0.53195,0.626166,-0.28828,0.00478751,0.30911
0.53195,0.626166,-0.28828,0.00478751,0.70495
0.53195,0.626166,-0.28828,0.00478751,0.41451
0.53195,0.626166,-0.28828,0.00478751,0.29529
0.53195,0.626166,-0.28828,0.00478751,0.38591
0.53195,0.626166,-0.28828,0.00478751,0.676
0.53195,0.626166,-0.28828,0.00478751,0.68905
0.53195,0.626166,-0.28828,0.00478751,0.70708
0.815175,0.556863,-0.296593,0.00705001,0.76828
0.817145,0.467655,-0.270372,0.00494496,0.74889
0.817145,0.467655,-0.270372,0.00494496,0.70303
1.03092,0.391972,-0.191574,0.0177655,0.77831
0.98727,0.28047,-0.247891,0.00813631,0.76037
0.98727,0.28047,-0.247891,0.00813631,0.79143
0.98727,0.28047,-0.247891,0.00813631,0.79549
0.98727,0.28047,-0.247891,0.00813631,0.67894
0.98727,0.28047,-0.247891,0.00813631,0.72185
0.891479,0.476758,-0.28291,0.00652119,0.76233
0.891479,0.476758,-0.28291,0.00652119,0.7634
0.874479,0.430262,-0.250654,0.00652741,0.75293
0.874479,0.430262,-0.250654,0.00652741,0.72498
0.784881,0.681968,-0.326261,0.00829812,0.79446
0.784881,0.681968,-0.326261,0.00829812,0.77953
0.487609,0.850951,-0.23166,0.00633822,0.62343
0.487609,0.850951,-0.23166,0.00633822,0.61824
0.487609,0.850951,-0.23166,0.00633822,0.35867
0.487609,0.850951,-0.23166,0.00633822,0.5878
0.487609,0.850951,-0.23166,0.00633822,0.42116
0.487609,0.850951,-0.23166,0.00633822,0.39908
0.487609,0.850951,-0.23166,0.00633822,0.30839
0.487609,0.850951,-0.23166,0.00633822,0.2508
0.529178,0.958309,-0.26459,0.00402075,0.62484
0.745371,0.662437,-0.361594,0.00448909,0.78926
0.519937,0.7125,-0.343622,0.00413366,0.73277
0.456388,0.465651,0.051497,0.00682617,0.71373
0.456388,0.465651,0.051497,0.00682617,0.32223
0.456388,0.465651,0.051497,0.00682617,0.58968
0.456388,0.465651,0.051497,0.00682617,0.61022
0.456388,0.465651,0.051497,0.00682617,0.21102
0.456388,0.465651,0.051497,0.00682617,0.43734
0.456388,0.465651,0.051497,0.00682617,0.4734
0.456388,0.465651,0.051497,0.00682617,0.64671
0.724974,0.664727,-0.361595,0.00487657,0.79512
0.742803,0.649275,-0.357799,0.00424557,0.78529
0.742803,0.649275,-0.357799,0.00424557,0.72228
0.742803,0.649275,-0.357799,0.00424557,0.67537
0.737845,0.576447,-0.318529,0.00408286,0.76243
0.555505,0.60806,-0.292687,0.0045697,0.77955
0.59684,0.785301,-0.442916,0.00192708,0.77371
0.59684,0.785301,-0.442916,0.00192708,0.44079
0.59684,0.785301,-0.442916,0.00192708,0.80497
0.59684,0.785301,-0.442916,0.00192708,0.83121
0.59684,0.785301,-0.442916,0.00192708,0.82642
0.59684,0.785301,-0.442916,0.00192708,0.80678
0.59684,0.785301,-0.442916,0.00192708,0.78773
0.781085,0.606433,-0.330318,0.00530536,0.77555
0.821845,0.742896,-0.295609,0.0114287,0.817
0.950339,0.692449,-0.10866,0.0274398,0.8041
