sigma,mu,exp_H,error,acceptance
0.632274,0.790984,-0.452191,0.00195777,0.79642
0.632274,0.790984,-0.452191,0.00195777,0.7918
0.632274,0.790984,-0.452191,0.00195777,0.80248
0.632274,0.790984,-0.452191,0.00195777,0.79858
0.632274,0.790984,-0.452191,0.00195777,0.79456
0.632274,0.790984,-0.452191,0.00195777,0.79824
0.632274,0.790984,-0.452191,0.00195777,0.79027
0.632274,0.790984,-0.452191,0.00195777,0.7979
0.632274,0.790984,-0.452191,0.00195777,0.79817
0.632274,0.790984,-0.452191,0.00195777,0.79064
0.632274,0.790984,-0.452191,0.00195777,0.79702
0.632274,0.790984,-0.452191,0.00195777,0.79222
0.632274,0.790984,-0.452191,0.00195777,0.79441
0.632274,0.790984,-0.452191,0.00195777,0.79915
0.632274,0.790984,-0.452191,0.00195777,0.79256
0.632274,0.790984,-0.452191,0.00195777,0.78542
0.632274,0.790984,-0.452191,0.00195777,0.79109
0.632274,0.790984,-0.452191,0.00195777,0.80053
0.632274,0.790984,-0.452191,0.00195777,0.79283
0.632274,0.790984,-0.452191,0.00195777,0.79998
0.632274,0.790984,-0.452191,0.00195777,0.79151
0.632274,0.790984,-0.452191,0.00195777,0.79455
0.632274,0.790984,-0.452191,0.00195777,0.79458
0.632274,0.790984,-0.452191,0.00195777,0.78622
0.632274,0.790984,-0.452191,0.00195777,0.79393
0.632274,0.790984,-0.452191,0.00195777,0.7916
0.632274,0.790984,-0.452191,0.00195777,0.79289
0.632274,0.790984,-0.452191,0.00195777,0.80057
0.632274,0.790984,-0.452191,0.00195777,0.79407
0.632274,0.790984,-0.452191,0.00195777,0.7965
0.632274,0.790984,-0.452191,0.00195777,0.79344
0.632274,0.790984,-0.452191,0.00195777,0.79071
0.632274,0.790984,-0.452191,0.00195777,0.79307
0.632274,0.790984,-0.452191,0.00195777,0.80138
0.632274,0.790984,-0.452191,0.00195777,0.79907
0.632274,0.790984,-0.452191,0.00195777,0.79578
0.632274,0.790984,-0.452191,0.00195777,0.79815
0.632274,0.790984,-0.452191,0.00195777,0.79227
0.632274,0.790984,-0.452191,0.00195777,0.79365
0.632274,0.790984,-0.452191,0.00195777,0.79797
0.632274,0.790984,-0.452191,0.00195777,0.79134
0.632274,0.790984,-0.452191,0.00195777,0.7934
0.632274,0.790984,-0.452191,0.00195777,0.79514
0.632274,0.790984,-0.452191,0.00195777,0.79622
0.632274,0.790984,-0.452191,0.00195777,0.7906
0.632274,0.790984,-0.452191,0.00195777,0.8
0.632274,0.790984,-0.452191,0.00195777,0.79847
0.632274,0.790984,-0.452191,0.00195777,0.7986
0.632274,0.790984,-0.452191,0.00195777,0.80099
0.632274,0.790984,-0.452191,0.00195777,0.79182
0.632274,0.790984,-0.452191,0.00195777,0.80005
0.632274,0.790984,-0.452191,0.00195777,0.78874
0.632274,0.790984,-0.452191,0.00195777,0.80069
0.632274,0.790984,-0.452191,0.00195777,0.78773
0.632274,0.790984,-0.452191,0.00195777,0.79879
0.632274,0.790984,-0.452191,0.00195777,0.79735
0.632274,0.790984,-0.452191,0.00195777,0.79161
0.632274,0.790984,-0.452191,0.00195777,0.79589
0.632274,0.790984,-0.452191,0.00195777,0.79365
